key,speed_avg,speed_ref_sd,tt_sd_adj,speed_hist_avg,speed_sd,road_closures,tt_avg,median_inc,bus_stops,intersections,speed_cv,incidents,tt_cv,tt_sd,median_age,speed_hist_sd,tt_var,speed_ref_avg,tf
"(1448, 1182, '0')",25.865,0.000,0,24.143,4.726,0.000,1.196,21.600,2,14,0.183,2,0.198,0.237,26.000,1.900,0.056,26.719,0.098
"(1179, 1180, '0')",25.657,0.000,0,21.431,4.015,0.000,0.885,14.243,2,8,0.156,0,0.154,0.136,24.900,2.905,0.019,21.748,0.174
"(1461, 1180, '0')",23.185,0.000,0,21.923,5.157,0.000,1.010,14.243,1,8,0.222,0,0.264,0.267,24.900,3.626,0.071,24.233,0.077
"(1179, 1162, '0')",25.670,0.000,0,24.829,4.919,0.000,0.593,25.851,1,5,0.192,0,0.219,0.130,33.100,2.166,0.017,26.098,0.137
"(1188, 1162, '0')",24.428,0.000,0,23.793,5.628,0.000,0.638,25.851,1,5,0.230,0,0.289,0.184,33.100,2.888,0.034,25.476,0.374
"(1179, 1178, '0')",24.091,0.000,0,23.237,3.362,0.000,0.684,25.851,1,7,0.140,0,0.164,0.112,33.100,2.196,0.013,24.233,0.154
"(1185, 1178, '0')",21.994,0.000,0,22.059,5.247,0.000,0.781,25.851,0,7,0.239,0,0.268,0.209,33.100,3.954,0.044,24.233,0.598
"(1181, 1447, '0')",25.865,0.000,0,24.143,4.726,0.000,1.196,21.600,2,14,0.183,2,0.198,0.237,26.000,1.900,0.056,26.719,0.097
"(1449, 1447, '0')",27.554,0.000,0,24.195,4.293,0.000,1.113,21.600,2,14,0.156,1,0.181,0.201,26.000,2.337,0.041,24.855,0.094
"(1182, 1448, '0')",27.554,0.000,0,24.195,4.293,0.000,1.113,21.600,2,14,0.156,1,0.181,0.201,26.000,2.337,0.041,24.855,0.098
"(1446, 1448, '0')",25.865,0.000,0,24.143,4.726,0.000,1.196,21.600,2,14,0.183,2,0.198,0.237,26.000,1.900,0.056,26.719,0.084
"(1183, 1181, '0')",25.865,0.000,0,24.143,4.726,0.000,1.196,21.600,2,14,0.183,2,0.198,0.237,26.000,1.900,0.056,26.719,0.481
"(1447, 1181, '0')",27.554,0.000,0,24.195,4.293,0.000,1.113,21.600,2,14,0.156,1,0.181,0.201,26.000,2.337,0.041,24.855,0.097
"(1184, 1573, '0')",26.311,0.000,0,22.376,3.633,0.000,1.152,14.707,4,5,0.138,0,0.147,0.170,23.600,2.859,0.029,24.855,0.000
"(1185, 1585, '0')",25.217,0.000,0,24.318,4.366,0.000,0.455,32.045,1,7,0.173,0,0.188,0.086,28.400,2.255,0.007,24.855,0.000
"(543, 1190, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,27.250,0,0,0.000,0,0.000,0.000,25.900,0.000,0.000,99999.000,0.000
"(1189, 1190, '0')",30.000,0.000,0,30.000,0.000,0.000,0.393,27.250,0,0,0.000,0,0.000,0.000,25.900,0.000,0.000,30.000,0.393
"(544, 1191, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,25.851,0,0,0.000,0,0.000,0.000,33.100,0.000,0.000,99999.000,0.000
"(1189, 1191, '0')",30.000,0.000,0,30.000,0.000,0.000,0.447,25.851,0,0,0.000,0,0.000,0.000,33.100,0.000,0.000,30.000,0.447
"(1190, 1590, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,27.250,0,0,0.000,0,0.000,0.000,25.900,0.000,0.000,99999.000,0.000
"(1191, 1591, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,25.851,0,0,0.000,0,0.000,0.000,33.100,0.000,0.000,99999.000,0.000
"(1192, 362, '0')",46.590,0.000,0,47.942,6.144,0.000,0.206,20.750,0,2,0.132,0,0.344,0.071,29.300,5.003,0.005,49.088,0.051
"(1192, 1603, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,20.750,0,0,0.000,0,0.000,0.000,29.300,0.000,0.000,99999.000,0.000
"(1193, 702, '0')",28.324,0.000,0,30.544,8.549,0.000,0.539,66.653,0,4,0.302,0,0.267,0.144,34.400,9.183,0.021,34.175,0.133
"(1196, 1222, '0')",24.965,0.000,0,21.127,4.552,0.000,0.963,39.191,3,3,0.182,0,0.174,0.167,28.700,4.322,0.028,24.855,0.127
"(1221, 1222, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.224
"(1196, 769, '0')",24.965,0.000,0,21.127,4.552,0.000,0.963,39.191,3,3,0.182,0,0.174,0.167,28.700,4.322,0.028,24.855,0.240
"(1211, 769, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.072
"(1221, 769, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.119
"(549, 1201, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,24.821,0,1,0.000,0,0.000,0.000,46.000,0.000,0.000,99999.000,0.000
"(1200, 1201, '0')",20.389,0.000,0,21.476,8.766,0.000,0.428,24.821,0,3,0.430,0,0.416,0.178,46.000,5.714,0.032,22.991,0.160
"(1200, 794, '0')",20.389,0.000,0,21.476,8.766,0.000,0.428,24.821,0,3,0.430,0,0.416,0.178,46.000,5.714,0.032,22.991,0.080
"(1201, 1347, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,24.821,0,0,0.000,0,0.000,0.000,46.000,0.000,0.000,99999.000,0.000
"(1202, 1207, '0')",29.179,0.000,0,22.803,3.896,0.000,0.103,24.821,0,1,0.134,0,0.165,0.017,46.000,4.815,0.000,27.962,0.255
"(550, 1207, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,24.821,0,0,0.000,0,0.000,0.000,46.000,0.000,0.000,99999.000,0.000
"(1202, 804, '0')",19.593,0.000,0,23.437,7.547,0.000,0.396,56.987,0,2,0.385,0,0.400,0.158,30.500,5.281,0.025,26.719,0.095
"(1203, 1204, '0')",28.020,0.000,0,22.803,4.629,0.000,0.494,56.987,0,2,0.165,0,0.198,0.098,30.500,4.815,0.010,27.962,0.158
"(1203, 1209, '0')",29.179,0.000,0,22.803,3.896,0.000,0.103,56.987,0,1,0.134,0,0.165,0.017,30.500,4.815,0.000,27.962,0.192
"(552, 1209, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,56.987,0,0,0.000,0,0.000,0.000,30.500,0.000,0.000,99999.000,0.000
"(1204, 803, '0')",28.020,0.000,0,22.803,4.629,0.000,0.494,56.987,0,2,0.165,0,0.198,0.098,30.500,4.815,0.010,27.962,0.151
"(1205, 1210, '0')",27.845,0.000,0,23.437,5.719,0.000,0.138,56.987,0,1,0.205,0,0.299,0.041,30.500,5.281,0.002,26.719,0.077
"(1207, 1376, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,24.821,0,0,0.000,0,0.000,0.000,46.000,0.000,0.000,99999.000,0.000
"(1209, 1383, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,56.987,0,0,0.000,0,0.000,0.000,30.500,0.000,0.000,99999.000,0.000
"(1211, 1213, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.081
"(553, 1213, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,39.191,0,0,0.000,0,0.000,0.000,28.700,0.000,0.000,99999.000,0.000
"(1213, 1321, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,39.191,0,0,0.000,0,0.000,0.000,28.700,0.000,0.000,99999.000,0.000
"(1214, 1215, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.132
"(1216, 1215, '0')",24.965,0.000,0,21.127,4.552,0.000,0.963,39.191,3,3,0.182,0,0.174,0.167,28.700,4.322,0.028,24.855,0.220
"(1215, 569, '0')",22.803,0.000,0,21.864,6.122,0.000,1.114,39.191,4,4,0.268,0,0.265,0.295,28.700,5.147,0.087,22.991,0.081
"(1222, 568, '0')",24.965,0.000,0,21.127,4.552,0.000,0.963,39.191,3,3,0.182,0,0.174,0.167,28.700,4.322,0.028,24.855,0.110
"(1224, 1226, '0')",25.000,0.000,0,25.000,0.000,0.000,0.056,39.191,0,0,0.000,0,0.000,0.000,28.700,0.000,0.000,25.000,0.056
"(562, 1226, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,39.191,0,0,0.000,0,0.000,0.000,28.700,0.000,0.000,99999.000,0.000
"(1226, 1331, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,39.191,0,0,0.000,0,0.000,0.000,28.700,0.000,0.000,99999.000,0.000
"(1228, 1229, '0')",24.913,0.000,0,21.373,4.808,0.000,1.220,36.974,2,3,0.193,1,0.209,0.255,29.000,4.713,0.065,26.098,0.114
"(1233, 1229, '0')",27.716,0.000,0,24.926,4.900,0.000,1.088,36.974,1,3,0.177,0,0.197,0.214,29.000,4.535,0.046,26.098,0.196
"(1229, 809, '0')",24.913,0.000,0,21.373,4.808,0.000,1.220,36.974,2,3,0.193,1,0.209,0.255,29.000,4.713,0.065,26.098,0.082
"(1231, 1235, '0')",27.716,0.000,0,24.926,4.900,0.000,1.088,36.974,1,3,0.177,0,0.197,0.214,29.000,4.535,0.046,26.098,0.254
"(1235, 1236, '0')",27.716,0.000,0,24.926,4.900,0.000,1.088,36.974,1,3,0.177,0,0.197,0.214,29.000,4.535,0.046,26.098,0.127
"(1238, 1236, '0')",24.913,0.000,0,21.373,4.808,0.000,1.220,36.974,2,3,0.193,1,0.209,0.255,29.000,4.713,0.065,26.098,0.228
"(1235, 1237, '0')",27.716,0.000,0,24.926,4.900,0.000,1.088,36.974,1,3,0.177,0,0.197,0.214,29.000,4.535,0.046,26.098,0.221
"(1238, 1237, '0')",24.913,0.000,0,21.373,4.808,0.000,1.220,36.974,2,3,0.193,1,0.209,0.255,29.000,4.713,0.065,26.098,0.131
"(1236, 810, '0')",27.716,0.000,0,24.926,4.900,0.000,1.088,36.974,1,3,0.177,0,0.197,0.214,29.000,4.535,0.046,26.098,0.128
"(1241, 1400, '0')",67.594,0.000,0,62.357,2.853,0.000,0.469,36.974,0,0,0.042,0,0.044,0.021,29.000,2.390,0.000,65.244,0.000
"(1247, 829, '0')",26.997,0.000,0,22.272,4.699,0.000,0.567,67.240,1,2,0.174,0,0.172,0.098,34.200,3.561,0.010,26.098,0.143
"(1248, 856, '0')",27.547,0.000,0,23.437,5.476,0.000,0.564,67.240,1,2,0.199,0,0.220,0.124,34.200,5.281,0.015,26.719,0.311
"(1248, 1485, '0')",26.997,0.000,0,22.272,4.699,0.000,0.567,36.974,1,2,0.174,0,0.172,0.098,29.000,3.561,0.010,26.098,0.000
"(1250, 857, '0')",26.583,0.000,0,22.272,5.525,0.000,0.368,67.240,0,2,0.208,0,0.234,0.086,34.200,3.561,0.007,26.098,0.202
"(1250, 1491, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,67.240,0,0,0.000,0,0.000,0.000,34.200,0.000,0.000,99999.000,0.000
"(1260, 1487, '0')",28.026,0.000,0,24.428,6.144,0.000,1.113,36.974,1,3,0.219,1,0.223,0.249,29.000,5.111,0.062,26.719,0.000
"(1260, 811, '0')",28.751,0.000,0,22.835,5.374,0.000,1.071,36.974,0,3,0.187,1,0.190,0.203,29.000,4.232,0.041,26.719,0.358
"(1252, 830, '0')",21.010,0.000,0,22.169,5.965,0.000,0.424,67.240,0,2,0.284,0,0.391,0.166,34.200,3.651,0.028,24.233,0.174
"(1259, 1255, '0')",31.094,0.000,0,23.437,3.498,0.000,0.273,61.250,1,2,0.112,0,0.118,0.032,50.900,5.281,0.001,26.719,0.274
"(1287, 1505, '0')",24.861,0.000,0,23.023,5.699,0.000,0.631,54.944,0,2,0.229,0,0.246,0.155,33.800,4.522,0.024,26.098,0.000
"(1287, 878, '0')",29.638,0.000,0,24.156,6.290,0.000,0.529,30.907,1,2,0.212,0,0.259,0.137,26.700,5.747,0.019,26.719,0.104
"(1261, 1263, '0')",28.026,0.000,0,24.428,6.144,0.000,1.113,36.974,1,3,0.219,1,0.223,0.249,29.000,5.111,0.062,26.719,0.087
"(1265, 1263, '0')",13.974,0.000,0,13.728,3.181,0.000,0.163,36.974,0,1,0.228,0,0.224,0.037,29.000,4.242,0.001,14.292,0.157
"(575, 1263, '0')",13.974,0.000,0,13.728,3.181,0.000,0.163,41.811,0,1,0.228,0,0.224,0.037,35.500,4.242,0.001,14.292,0.000
"(1261, 1260, '0')",28.026,0.000,0,24.428,6.144,0.000,1.113,36.974,1,3,0.219,1,0.223,0.249,29.000,5.111,0.062,26.719,0.156
"(1265, 1260, '0')",13.974,0.000,0,13.728,3.181,0.000,0.163,36.974,0,1,0.228,0,0.224,0.037,29.000,4.242,0.001,14.292,0.088
"(574, 1260, '0')",28.026,0.000,0,24.428,6.144,0.000,1.113,36.974,1,3,0.219,1,0.223,0.249,29.000,5.111,0.062,26.719,0.000
"(1293, 1510, '0')",28.059,0.000,0,22.169,4.627,0.000,0.134,64.773,0,2,0.165,0,0.177,0.024,40.400,3.651,0.001,24.233,0.000
"(1293, 1296, '0')",28.059,0.000,0,22.169,4.627,0.000,0.134,30.907,0,2,0.165,0,0.177,0.024,26.700,3.651,0.001,24.233,0.056
"(610, 1296, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1293, 873, '0')",23.295,0.000,0,21.398,6.620,0.000,0.177,64.773,0,2,0.284,0,0.382,0.067,40.400,3.402,0.005,22.991,0.404
"(1293, 1291, '0')",25.994,0.000,0,20.564,4.915,0.000,0.302,46.667,2,2,0.189,0,0.220,0.066,34.100,2.732,0.004,24.233,0.302
"(1263, 812, '0')",28.026,0.000,0,24.428,6.144,0.000,1.113,36.974,1,3,0.219,1,0.223,0.249,29.000,5.111,0.062,26.719,0.304
"(1263, 1486, '0')",13.974,0.000,0,13.728,3.181,0.000,0.163,41.811,0,1,0.228,0,0.224,0.037,35.500,4.242,0.001,14.292,0.000
"(1304, 1514, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1264, 1265, '0')",28.751,0.000,0,22.835,5.374,0.000,1.071,36.974,0,3,0.187,1,0.190,0.203,29.000,4.232,0.041,26.719,0.179
"(1324, 1520, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,45.536,0,0,0.000,0,0.000,0.000,33.100,0.000,0.000,99999.000,0.000
"(1324, 1314, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.058
"(1310, 1314, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.099
"(1315, 1314, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.098
"(622, 1314, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,66.344,2,5,0.162,0,0.182,0.181,36.700,3.705,0.033,29.204,0.000
"(1267, 868, '0')",29.153,0.000,0,24.156,6.386,0.000,0.544,30.907,0,2,0.219,0,0.264,0.144,26.700,5.747,0.021,26.719,0.128
"(1267, 1500, '0')",26.732,0.000,0,24.046,4.693,0.000,0.581,54.944,1,2,0.176,0,0.197,0.114,33.800,4.388,0.013,26.098,0.000
"(1268, 1271, '0')",29.185,0.000,0,22.272,4.824,0.000,0.263,46.667,2,2,0.165,0,0.222,0.058,34.100,3.561,0.003,26.098,0.077
"(1269, 1271, '0')",27.075,0.000,0,22.169,4.253,0.000,0.280,46.667,2,2,0.157,0,0.156,0.044,34.100,3.651,0.002,24.233,0.086
"(1274, 1271, '0')",27.075,0.000,0,22.169,4.253,0.000,0.280,46.667,2,2,0.157,0,0.156,0.044,34.100,3.651,0.002,24.233,0.051
"(576, 1271, '0')",27.075,0.000,0,22.169,4.253,0.000,0.280,46.667,2,2,0.157,0,0.156,0.044,34.100,3.651,0.002,24.233,0.000
"(1270, 865, '0')",24.098,0.000,0,22.272,5.250,0.000,0.641,46.667,1,2,0.218,1,0.233,0.149,34.100,3.561,0.022,26.098,0.273
"(1271, 1274, '0')",29.185,0.000,0,22.272,4.824,0.000,0.263,46.667,2,2,0.165,0,0.222,0.058,34.100,3.561,0.003,26.098,0.051
"(578, 1274, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1271, 849, '0')",21.036,0.000,0,22.169,6.978,0.000,0.193,46.667,0,1,0.332,0,0.417,0.081,34.100,3.651,0.006,24.233,0.477
"(1271, 1270, '0')",24.098,0.000,0,22.272,5.250,0.000,0.641,46.667,1,2,0.218,1,0.233,0.149,34.100,3.561,0.022,26.098,0.219
"(1271, 1499, '0')",27.075,0.000,0,22.169,4.253,0.000,0.280,46.667,2,2,0.157,0,0.156,0.044,34.100,3.651,0.002,24.233,0.000
"(1274, 1498, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1275, 1269, '0')",26.298,0.000,0,22.169,3.636,0.000,0.571,46.667,1,2,0.138,1,0.160,0.091,34.100,3.651,0.008,24.233,0.267
"(1276, 1267, '0')",29.153,0.000,0,24.156,6.386,0.000,0.544,30.907,0,2,0.219,0,0.264,0.144,26.700,5.747,0.021,26.719,0.239
"(582, 1267, '0')",26.732,0.000,0,24.046,4.693,0.000,0.581,54.944,1,2,0.176,0,0.197,0.114,33.800,4.388,0.013,26.098,0.000
"(1276, 1496, '0')",26.732,0.000,0,24.046,4.693,0.000,0.581,54.944,1,2,0.176,0,0.197,0.114,33.800,4.388,0.013,26.098,0.000
"(1390, 1543, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,42.205,0,0,0.000,0,0.000,0.000,21.100,0.000,0.000,99999.000,0.000
"(1390, 1387, '0')",30.162,0.000,0,25.321,4.060,0.000,0.256,42.205,2,2,0.135,0,0.155,0.040,21.100,4.567,0.002,27.962,0.306
"(650, 1387, '0')",27.470,0.000,0,25.321,5.582,0.000,0.301,42.205,1,2,0.203,0,0.291,0.088,21.100,4.567,0.008,27.962,0.000
"(1391, 1387, '0')",30.687,0.000,0,24.272,4.197,0.000,0.260,42.205,1,2,0.137,0,0.152,0.040,21.100,4.529,0.002,26.098,0.319
"(1279, 870, '0')",26.732,0.000,0,24.046,4.693,0.000,0.581,30.907,1,2,0.176,0,0.197,0.114,26.700,4.388,0.013,26.098,0.226
"(1286, 1287, '0')",24.861,0.000,0,23.023,5.699,0.000,0.631,30.907,0,2,0.229,0,0.246,0.155,26.700,4.522,0.024,26.098,0.113
"(1288, 1287, '0')",29.638,0.000,0,24.156,6.290,0.000,0.529,30.907,1,2,0.212,0,0.259,0.137,26.700,5.747,0.019,26.719,0.138
"(607, 1287, '0')",24.861,0.000,0,23.023,5.699,0.000,0.631,54.944,0,2,0.229,0,0.246,0.155,33.800,4.522,0.024,26.098,0.000
"(1286, 879, '0')",24.861,0.000,0,23.023,5.699,0.000,0.631,30.907,0,2,0.229,0,0.246,0.155,26.700,4.522,0.024,26.098,0.142
"(1286, 1506, '0')",29.638,0.000,0,24.156,6.290,0.000,0.529,30.907,1,2,0.212,0,0.259,0.137,26.700,5.747,0.019,26.719,0.000
"(1291, 891, '0')",25.994,0.000,0,20.564,4.915,0.000,0.302,46.667,2,2,0.189,0,0.220,0.066,34.100,2.732,0.004,24.233,0.171
"(1424, 1570, '0')",23.062,0.000,0,20.609,3.404,0.000,1.159,37.414,5,8,0.148,0,0.150,0.174,23.400,2.508,0.030,22.991,0.000
"(1625, 1577, '0')",59.658,0.000,0,58.836,3.143,0.000,0.461,14.243,0,1,0.053,0,0.051,0.023,24.900,2.517,0.001,59.030,0.000
"(1452, 1581, '0')",20.402,0.000,0,18.641,3.397,0.000,1.328,29.375,2,11,0.167,0,0.183,0.243,24.700,3.031,0.059,21.127,0.000
"(1452, 1455, '0')",20.402,0.000,0,18.641,3.397,0.000,1.328,29.375,2,11,0.167,0,0.183,0.243,24.700,3.031,0.059,21.127,0.084
"(1453, 1455, '0')",22.434,0.000,0,21.431,3.624,0.000,1.210,29.375,2,11,0.162,0,0.203,0.246,24.700,2.905,0.060,21.748,0.094
"(927, 1455, '0')",22.434,0.000,0,21.431,3.624,0.000,1.210,29.375,2,11,0.162,0,0.203,0.246,24.700,2.905,0.060,21.748,0.000
"(1296, 1509, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1297, 1292, '0')",28.622,0.000,0,22.169,4.683,0.000,0.272,46.667,2,2,0.164,0,0.174,0.047,34.100,3.651,0.002,24.233,0.200
"(1299, 884, '0')",23.450,0.000,0,24.156,7.202,0.000,0.691,30.907,0,2,0.307,0,0.356,0.246,26.700,5.747,0.061,26.719,0.203
"(1299, 1511, '0')",26.195,0.000,0,21.916,5.335,0.000,0.584,54.944,1,2,0.204,0,0.239,0.140,33.800,5.659,0.019,26.098,0.000
"(1303, 34, '0')",23.237,0.000,0,26.751,7.770,0.000,0.138,30.907,0,2,0.334,0,0.333,0.046,26.700,5.962,0.002,29.826,0.068
"(1305, 34, '0')",37.839,0.000,0,39.412,9.500,0.000,0.462,30.907,0,1,0.251,5,0.361,0.167,26.700,12.213,0.028,42.253,0.098
"(1620, 34, '0')",25.004,0.000,0,27.729,6.740,0.000,0.420,30.907,1,3,0.270,0,0.263,0.111,26.700,6.213,0.012,31.690,0.155
"(614, 34, '0')",22.991,0.000,0,26.751,7.733,0.000,0.576,30.907,1,4,0.336,0,0.316,0.182,26.700,5.962,0.033,29.826,0.000
"(1303, 534, '0')",37.839,0.000,0,39.412,9.500,0.000,0.462,45.536,0,1,0.251,5,0.361,0.167,33.100,12.213,0.028,42.253,0.103
"(1305, 1304, '0')",30.000,0.000,0,30.000,0.000,0.000,0.082,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,30.000,0.082
"(613, 1304, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,30.907,0,0,0.000,0,0.000,0.000,26.700,0.000,0.000,99999.000,0.000
"(1306, 1516, '0')",20.693,0.000,0,20.564,5.878,0.000,0.042,30.907,0,1,0.284,0,0.466,0.020,26.700,2.732,0.000,24.233,0.000
"(1308, 1517, '0')",16.512,0.000,0,21.398,7.743,0.000,0.063,45.536,0,1,0.469,0,0.522,0.033,33.100,3.402,0.001,22.991,0.000
"(1312, 1622, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.070
"(1313, 1328, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.089
"(1313, 899, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.110
"(1480, 1612, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,13.125,0,0,0.000,0,0.000,0.000,28.800,0.000,0.000,99999.000,0.000
"(1480, 1148, '0')",20.719,0.000,0,18.622,4.767,0.000,0.758,13.125,0,4,0.230,0,0.291,0.221,28.800,3.217,0.049,22.991,0.048
"(1314, 1312, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.158
"(1314, 1324, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.058
"(619, 1324, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,45.536,0,0,0.000,0,0.000,0.000,33.100,0.000,0.000,99999.000,0.000
"(1314, 1316, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.206
"(1314, 1519, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,66.344,2,5,0.162,0,0.182,0.181,36.700,3.705,0.033,29.204,0.000
"(1316, 1320, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.095
"(1326, 1320, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.207
"(1316, 1319, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.157
"(1326, 1319, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.127
"(1319, 1310, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.204
"(1320, 898, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.106
"(1327, 1313, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.096
"(1622, 1313, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.070
"(1328, 1315, '0')",26.447,0.000,0,25.217,5.967,0.000,1.191,45.536,2,5,0.226,0,0.294,0.351,33.100,4.741,0.123,28.583,0.112
"(1332, 1340, '0')",18.958,0.000,0,19.405,4.159,0.000,0.137,41.694,0,1,0.219,0,0.266,0.037,33.600,3.875,0.001,21.748,0.093
"(1333, 1340, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.186
"(1332, 1341, '0')",18.958,0.000,0,19.405,4.159,0.000,0.137,66.344,0,1,0.219,0,0.266,0.037,36.700,3.875,0.001,21.748,0.164
"(1333, 1341, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.107
"(1343, 1341, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.213
"(1335, 1342, '0')",30.259,0.000,0,25.826,4.928,0.000,1.004,66.344,1,5,0.163,0,0.174,0.175,36.700,4.305,0.030,27.962,0.106
"(1336, 1342, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.110
"(1340, 1345, '0')",18.958,0.000,0,19.405,4.159,0.000,0.137,41.694,0,1,0.219,0,0.266,0.037,33.600,3.875,0.001,21.748,0.071
"(1341, 1343, '0')",19.832,0.000,0,19.405,4.088,0.000,0.384,66.344,0,2,0.206,0,0.255,0.098,36.700,3.875,0.010,21.748,0.213
"(1341, 1336, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.184
"(1342, 900, '0')",27.386,0.000,0,23.023,5.064,0.000,1.131,66.344,0,5,0.185,0,0.198,0.224,36.700,3.144,0.050,27.340,0.087
