key,tt_sd,speed_ref_avg,speed_avg,speed_sd,tt_var,tt_cv,incidents,bus_stops,median_inc,median_age,intersections,tt_avg,speed_ref_sd,tt_sd_adj,speed_hist_sd,speed_hist_avg,road_closures,speed_cv,tf
"(1157, 422, '0')",0.012,21.748,22.227,3.042,0.000,0.144,1,1,50.641,41.800,3,0.084,0.000,0,2.713,20.471,0.000,0.137,0.133
"(1151, 1597, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,24.471,28.000,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1152, 1170, '0')",0.034,21.748,22.227,3.042,0.001,0.137,0,1,25.132,26.400,1,0.245,0.000,0,2.713,20.471,0.000,0.137,0.140
"(1171, 1170, '0')",0.056,18.020,18.673,3.559,0.003,0.191,0,1,25.132,26.400,4,0.296,0.000,0,4.142,16.609,0.000,0.191,0.121
"(1174, 1170, '0')",0.000,25.000,25.000,0.000,0.000,0.000,0,0,25.132,26.400,0,0.260,0.000,0,0.000,25.000,0.000,0.000,0.260
"(1175, 1170, '0')",0.056,18.020,18.673,3.559,0.003,0.191,0,1,25.132,26.400,4,0.296,0.000,0,4.142,16.609,0.000,0.191,0.235
"(1154, 1152, '0')",0.012,21.748,22.227,3.042,0.000,0.144,1,1,25.132,26.400,3,0.084,0.000,0,2.713,20.471,0.000,0.137,0.121
"(1170, 1152, '0')",0.056,18.020,18.673,3.559,0.003,0.191,0,1,25.132,26.400,4,0.296,0.000,0,4.142,16.609,0.000,0.191,0.140
"(1156, 1150, '0')",0.074,19.263,19.263,3.325,0.005,0.152,0,1,50.641,41.800,5,0.485,0.000,0,3.143,17.314,0.000,0.173,0.265
"(1467, 1150, '0')",0.075,19.263,20.693,3.438,0.006,0.168,0,1,50.641,41.800,5,0.450,0.000,0,4.016,18.143,0.000,0.166,0.147
"(1092, 1150, '0')",0.074,19.263,19.263,3.325,0.005,0.152,0,1,50.641,41.800,5,0.485,0.000,0,3.143,17.314,0.000,0.173,0.000
"(1159, 1598, '0')",0.137,16.156,17.877,3.321,0.019,0.174,0,2,50.641,41.800,6,0.785,0.000,0,2.125,14.829,0.000,0.186,0.000
"(1160, 1168, '0')",0.131,16.777,19.806,3.373,0.017,0.165,0,2,25.851,33.100,4,0.799,0.000,0,1.755,16.084,0.000,0.170,0.125
"(1167, 1168, '0')",0.107,24.233,23.832,3.743,0.011,0.164,0,1,25.851,33.100,5,0.653,0.000,0,3.428,22.098,0.000,0.157,0.396
"(1160, 427, '0')",0.003,26.098,27.768,3.111,0.000,0.120,0,0,27.250,25.900,1,0.029,0.000,0,2.599,25.198,0.000,0.112,0.312
"(1160, 1166, '0')",0.156,19.263,19.237,3.598,0.024,0.188,0,2,25.851,33.100,4,0.831,0.000,0,2.061,17.486,0.000,0.187,0.180
"(1165, 1166, '0')",0.131,16.777,19.806,3.373,0.017,0.165,0,2,50.144,35.600,4,0.799,0.000,0,1.755,16.084,0.000,0.170,0.180
"(1160, 1164, '0')",0.108,29.204,30.408,3.814,0.012,0.122,0,2,25.851,33.100,6,0.883,0.000,0,2.572,27.289,0.000,0.125,0.150
"(1163, 1164, '0')",0.113,26.098,27.768,3.111,0.013,0.116,0,2,25.851,33.100,6,0.967,0.000,0,2.599,25.198,0.000,0.112,0.349
"(538, 1165, '0')",0.131,16.777,19.806,3.373,0.017,0.165,0,2,50.144,35.600,4,0.799,0.000,0,1.755,16.084,0.000,0.170,0.000
"(1166, 1165, '0')",0.156,19.263,19.237,3.598,0.024,0.188,0,2,50.144,35.600,4,0.831,0.000,0,2.061,17.486,0.000,0.187,0.180
"(1162, 1179, '0')",0.108,26.098,26.298,4.798,0.012,0.188,0,1,25.851,33.100,5,0.576,0.000,0,4.687,25.696,0.000,0.182,0.137
"(1178, 1179, '0')",0.126,25.476,23.793,3.762,0.016,0.181,0,0,25.851,33.100,7,0.697,0.000,0,3.773,22.742,0.000,0.158,0.154
"(1180, 1179, '0')",0.137,24.233,24.648,3.534,0.019,0.149,0,1,14.243,24.900,8,0.917,0.000,0,2.676,22.589,0.000,0.143,0.174
"(1182, 1179, '0')",0.089,26.719,26.156,3.823,0.008,0.156,0,1,21.600,26.000,5,0.572,0.000,0,3.751,25.140,0.000,0.146,0.137
"(1162, 1188, '0')",0.089,26.719,26.156,3.823,0.008,0.156,0,1,25.851,33.100,5,0.572,0.000,0,3.751,25.140,0.000,0.146,0.374
"(1189, 1188, '0')",0.113,26.719,26.059,4.907,0.013,0.188,0,1,25.851,33.100,5,0.603,0.000,0,4.463,26.214,0.000,0.188,0.092
"(1163, 1599, '0')",0.108,29.204,30.408,3.814,0.012,0.122,0,2,50.144,35.600,6,0.883,0.000,0,2.572,27.289,0.000,0.125,0.000
"(1165, 1600, '0')",0.156,19.263,19.237,3.598,0.024,0.188,0,2,50.144,35.600,4,0.831,0.000,0,2.061,17.486,0.000,0.187,0.000
"(1167, 1189, '0')",0.113,26.719,26.059,4.907,0.013,0.188,0,1,25.851,33.100,5,0.603,0.000,0,4.463,26.214,0.000,0.188,0.086
"(1188, 1189, '0')",0.107,24.233,23.832,3.743,0.011,0.164,0,1,25.851,33.100,5,0.653,0.000,0,3.428,22.098,0.000,0.157,0.092
"(1190, 1189, '0')",0.000,30.000,30.000,0.000,0.000,0.000,0,0,27.250,25.900,0,0.393,0.000,0,0.000,30.000,0.000,0.000,0.393
"(1191, 1189, '0')",0.000,30.000,30.000,0.000,0.000,0.000,0,0,25.851,33.100,0,0.447,0.000,0,0.000,30.000,0.000,0.000,0.447
"(1168, 1167, '0')",0.113,26.719,26.059,4.907,0.013,0.188,0,1,25.851,33.100,5,0.603,0.000,0,4.463,26.214,0.000,0.188,0.396
"(1189, 1167, '0')",0.107,24.233,23.832,3.743,0.011,0.164,0,1,25.851,33.100,5,0.653,0.000,0,3.428,22.098,0.000,0.157,0.086
"(1169, 407, '0')",0.108,16.777,17.360,4.531,0.012,0.246,0,1,27.250,25.900,3,0.439,0.000,0,2.229,15.101,0.000,0.261,0.145
"(1170, 1175, '0')",0.034,21.748,22.227,3.042,0.001,0.137,0,1,25.132,26.400,1,0.245,0.000,0,2.713,20.471,0.000,0.137,0.235
"(540, 1175, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,24.471,28.000,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1170, 1174, '0')",0.034,21.748,22.227,3.042,0.001,0.137,0,1,25.132,26.400,1,0.245,0.000,0,2.713,20.471,0.000,0.137,0.260
"(541, 1174, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,25.132,26.400,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1174, 1593, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,25.132,26.400,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1175, 1592, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,24.471,28.000,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1177, 1421, '0')",0.195,26.098,26.214,4.090,0.038,0.166,0,2,23.867,21.300,10,1.176,0.000,0,4.388,24.136,0.000,0.156,0.497
"(1177, 1183, '0')",0.159,27.962,28.674,4.175,0.025,0.149,1,2,21.600,26.000,14,1.061,0.000,0,4.245,27.295,0.000,0.146,0.121
"(1181, 1183, '0')",0.193,27.962,28.124,4.819,0.037,0.177,1,2,21.600,26.000,14,1.091,0.000,0,4.995,27.308,0.000,0.171,0.481
"(1177, 1176, '0')",0.045,26.719,27.774,4.253,0.002,0.174,0,1,21.600,26.000,2,0.261,0.000,0,3.705,24.971,0.000,0.153,0.098
"(1184, 1176, '0')",0.114,27.340,27.994,2.983,0.013,0.106,0,4,21.600,26.000,5,1.075,0.000,0,2.827,26.395,0.000,0.107,0.575
"(1179, 1182, '0')",0.108,26.098,26.298,4.798,0.012,0.188,0,1,21.600,26.000,5,0.576,0.000,0,4.687,25.696,0.000,0.182,0.137
"(1448, 1182, '0')",0.159,27.962,28.674,4.175,0.025,0.149,1,2,21.600,26.000,14,1.061,0.000,0,4.245,27.295,0.000,0.146,0.098
"(1179, 1180, '0')",0.127,21.748,23.004,2.987,0.016,0.129,0,2,14.243,24.900,8,0.982,0.000,0,2.364,20.745,0.000,0.130,0.174
"(1461, 1180, '0')",0.137,24.233,24.648,3.534,0.019,0.149,0,1,14.243,24.900,8,0.917,0.000,0,2.676,22.589,0.000,0.143,0.077
"(1179, 1162, '0')",0.089,26.719,26.156,3.823,0.008,0.156,0,1,25.851,33.100,5,0.572,0.000,0,3.751,25.140,0.000,0.146,0.137
"(1188, 1162, '0')",0.108,26.098,26.298,4.798,0.012,0.188,0,1,25.851,33.100,5,0.576,0.000,0,4.687,25.696,0.000,0.182,0.374
"(1179, 1178, '0')",0.076,24.233,24.259,2.699,0.006,0.113,0,1,25.851,33.100,7,0.672,0.000,0,2.326,23.135,0.000,0.111,0.154
"(1185, 1178, '0')",0.126,25.476,23.793,3.762,0.016,0.181,0,0,25.851,33.100,7,0.697,0.000,0,3.773,22.742,0.000,0.158,0.598
"(1181, 1447, '0')",0.159,27.962,28.674,4.175,0.025,0.149,1,2,21.600,26.000,14,1.061,0.000,0,4.245,27.295,0.000,0.146,0.097
"(1449, 1447, '0')",0.193,27.962,28.124,4.819,0.037,0.177,1,2,21.600,26.000,14,1.091,0.000,0,4.995,27.308,0.000,0.171,0.094
"(1182, 1448, '0')",0.193,27.962,28.124,4.819,0.037,0.177,1,2,21.600,26.000,14,1.091,0.000,0,4.995,27.308,0.000,0.171,0.098
"(1446, 1448, '0')",0.159,27.962,28.674,4.175,0.025,0.149,1,2,21.600,26.000,14,1.061,0.000,0,4.245,27.295,0.000,0.146,0.084
"(1183, 1181, '0')",0.159,27.962,28.674,4.175,0.025,0.149,1,2,21.600,26.000,14,1.061,0.000,0,4.245,27.295,0.000,0.146,0.481
"(1447, 1181, '0')",0.193,27.962,28.124,4.819,0.037,0.177,1,2,21.600,26.000,14,1.091,0.000,0,4.995,27.308,0.000,0.171,0.097
"(1184, 1573, '0')",0.123,26.098,27.327,3.119,0.015,0.111,0,4,14.707,23.600,5,1.103,0.000,0,1.706,25.314,0.000,0.114,0.000
"(1185, 1585, '0')",0.049,24.855,25.321,2.901,0.002,0.109,0,1,32.045,28.400,7,0.444,0.000,0,2.433,24.266,0.000,0.115,0.000
"(543, 1190, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,27.250,25.900,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1189, 1190, '0')",0.000,30.000,30.000,0.000,0.000,0.000,0,0,27.250,25.900,0,0.393,0.000,0,0.000,30.000,0.000,0.000,0.393
"(544, 1191, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,25.851,33.100,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1189, 1191, '0')",0.000,30.000,30.000,0.000,0.000,0.000,0,0,25.851,33.100,0,0.447,0.000,0,0.000,30.000,0.000,0.000,0.447
"(1190, 1590, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,27.250,25.900,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1191, 1591, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,25.851,33.100,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1192, 362, '0')",0.018,52.817,51.632,4.856,0.000,0.097,0,0,20.750,29.300,2,0.183,0.000,0,5.045,51.285,0.000,0.094,0.051
"(1192, 1603, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,20.750,29.300,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1193, 702, '0')",0.078,37.282,36.195,7.691,0.006,0.191,0,0,66.653,34.400,4,0.407,0.000,0,5.096,34.842,0.000,0.213,0.133
"(1196, 1222, '0')",0.271,27.962,25.399,7.356,0.073,0.273,0,3,39.191,28.700,3,0.994,0.000,0,4.870,25.379,0.000,0.290,0.127
"(1221, 1222, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.224
"(1196, 769, '0')",0.271,27.962,25.399,7.356,0.073,0.273,0,3,39.191,28.700,3,0.994,0.000,0,4.870,25.379,0.000,0.290,0.240
"(1211, 769, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.072
"(1221, 769, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.119
"(549, 1201, '0')",0.021,14.913,15.023,2.122,0.000,0.180,0,0,24.821,46.000,1,0.115,0.000,0,2.589,13.943,0.000,0.141,0.000
"(1200, 1201, '0')",0.085,26.098,23.638,6.373,0.007,0.255,0,0,24.821,46.000,3,0.331,0.000,0,5.244,22.376,0.000,0.270,0.160
"(1200, 794, '0')",0.085,26.098,23.638,6.373,0.007,0.255,0,0,24.821,46.000,3,0.331,0.000,0,5.244,22.376,0.000,0.270,0.080
"(1201, 1347, '0')",0.161,8.078,8.518,2.024,0.026,0.192,0,0,24.821,46.000,0,0.837,0.000,0,1.141,7.619,0.000,0.238,0.000
"(1202, 1207, '0')",0.021,27.962,27.424,5.243,0.000,0.188,0,0,24.821,46.000,1,0.111,0.000,0,4.656,25.256,0.000,0.191,0.255
"(550, 1207, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,24.821,46.000,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1202, 804, '0')",0.040,29.204,29.153,4.576,0.002,0.169,0,0,56.987,30.500,2,0.234,0.000,0,3.742,27.030,0.000,0.157,0.095
"(1203, 1204, '0')",0.090,27.962,27.424,5.243,0.008,0.179,0,0,56.987,30.500,2,0.504,0.000,0,4.656,25.256,0.000,0.191,0.158
"(1203, 1209, '0')",0.021,27.962,27.424,5.243,0.000,0.188,0,0,56.987,30.500,1,0.111,0.000,0,4.656,25.256,0.000,0.191,0.192
"(552, 1209, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,56.987,30.500,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1204, 803, '0')",0.090,27.962,27.424,5.243,0.008,0.179,0,0,56.987,30.500,2,0.504,0.000,0,4.656,25.256,0.000,0.191,0.151
"(1205, 1210, '0')",0.021,29.204,29.153,4.576,0.000,0.160,0,0,56.987,30.500,1,0.129,0.000,0,3.742,27.030,0.000,0.157,0.077
"(1207, 1376, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,24.821,46.000,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1209, 1383, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,56.987,30.500,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1211, 1213, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.081
"(553, 1213, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,39.191,28.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1213, 1321, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,39.191,28.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1214, 1215, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.132
"(1216, 1215, '0')",0.271,27.962,25.399,7.356,0.073,0.273,0,3,39.191,28.700,3,0.994,0.000,0,4.870,25.379,0.000,0.290,0.220
"(1215, 569, '0')",0.292,25.476,22.492,6.228,0.085,0.258,0,4,39.191,28.700,4,1.133,0.000,0,3.951,22.343,0.000,0.277,0.081
"(1222, 568, '0')",0.271,27.962,25.399,7.356,0.073,0.273,0,3,39.191,28.700,3,0.994,0.000,0,4.870,25.379,0.000,0.290,0.110
"(1224, 1226, '0')",0.027,26.719,27.081,3.505,0.001,0.133,0,0,39.191,28.700,0,0.204,0.000,0,2.327,25.910,0.000,0.129,0.056
"(562, 1226, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,39.191,28.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1226, 1331, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,39.191,28.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1228, 1229, '0')",0.227,24.855,26.622,4.756,0.051,0.200,0,2,36.974,29.000,3,1.134,0.000,0,3.746,24.434,0.000,0.179,0.114
"(1233, 1229, '0')",0.192,26.719,27.651,5.107,0.037,0.176,0,1,36.974,29.000,3,1.089,0.000,0,3.418,26.305,0.000,0.185,0.196
"(1229, 809, '0')",0.227,24.855,26.622,4.756,0.051,0.200,0,2,36.974,29.000,3,1.134,0.000,0,3.746,24.434,0.000,0.179,0.082
"(1231, 1235, '0')",0.192,26.719,27.651,5.107,0.037,0.176,0,1,36.974,29.000,3,1.089,0.000,0,3.418,26.305,0.000,0.185,0.254
"(1235, 1236, '0')",0.192,26.719,27.651,5.107,0.037,0.176,0,1,36.974,29.000,3,1.089,0.000,0,3.418,26.305,0.000,0.185,0.127
"(1238, 1236, '0')",0.227,24.855,26.622,4.756,0.051,0.200,0,2,36.974,29.000,3,1.134,0.000,0,3.746,24.434,0.000,0.179,0.228
"(1235, 1237, '0')",0.192,26.719,27.651,5.107,0.037,0.176,0,1,36.974,29.000,3,1.089,0.000,0,3.418,26.305,0.000,0.185,0.221
"(1238, 1237, '0')",0.227,24.855,26.622,4.756,0.051,0.200,0,2,36.974,29.000,3,1.134,0.000,0,3.746,24.434,0.000,0.179,0.131
"(1236, 810, '0')",0.192,26.719,27.651,5.107,0.037,0.176,0,1,36.974,29.000,3,1.089,0.000,0,3.418,26.305,0.000,0.185,0.128
"(1241, 1400, '0')",0.014,65.865,66.888,2.116,0.000,0.030,0,0,36.974,29.000,0,0.472,0.000,0,2.859,65.238,0.000,0.032,0.000
"(1247, 829, '0')",0.065,26.719,27.891,3.426,0.004,0.121,0,1,67.240,34.200,2,0.540,0.000,0,4.147,25.185,0.000,0.123,0.143
"(1248, 856, '0')",0.087,29.204,29.153,4.576,0.008,0.167,0,1,67.240,34.200,2,0.523,0.000,0,3.742,27.030,0.000,0.157,0.311
"(1248, 1485, '0')",0.065,26.719,27.891,3.426,0.004,0.121,0,1,36.974,29.000,2,0.540,0.000,0,4.147,25.185,0.000,0.123,0.000
"(1250, 857, '0')",0.041,26.719,27.891,3.426,0.002,0.121,0,0,67.240,34.200,2,0.339,0.000,0,4.147,25.185,0.000,0.123,0.202
"(1250, 1491, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,67.240,34.200,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1260, 1487, '0')",0.180,27.962,27.632,4.549,0.033,0.163,0,1,36.974,29.000,3,1.105,0.000,0,3.820,26.952,0.000,0.165,0.000
"(1260, 811, '0')",0.182,26.098,26.654,4.082,0.033,0.160,0,0,36.974,29.000,3,1.142,0.000,0,3.412,25.230,0.000,0.153,0.358
"(1252, 830, '0')",0.050,26.719,26.564,4.260,0.003,0.164,0,0,67.240,34.200,2,0.308,0.000,0,3.127,25.127,0.000,0.160,0.174
"(1259, 1255, '0')",0.049,29.204,29.153,4.576,0.002,0.166,0,1,61.250,50.900,2,0.295,0.000,0,3.742,27.030,0.000,0.157,0.274
"(1287, 1505, '0')",0.106,26.719,25.534,4.386,0.011,0.177,1,0,54.944,33.800,2,0.598,0.000,0,3.673,24.751,0.000,0.172,0.000
"(1287, 878, '0')",0.096,29.204,27.806,4.766,0.009,0.174,1,1,30.907,26.700,2,0.549,0.000,0,4.341,27.392,0.000,0.171,0.104
"(1261, 1263, '0')",0.180,27.962,27.632,4.549,0.033,0.163,0,1,36.974,29.000,3,1.105,0.000,0,3.820,26.952,0.000,0.165,0.087
"(1265, 1263, '0')",0.045,14.913,14.783,4.492,0.002,0.279,0,0,36.974,29.000,1,0.161,0.000,0,6.066,14.657,0.000,0.304,0.157
"(575, 1263, '0')",0.045,14.913,14.783,4.492,0.002,0.279,0,0,41.811,35.500,1,0.161,0.000,0,6.066,14.657,0.000,0.304,0.000
"(1261, 1260, '0')",0.180,27.962,27.632,4.549,0.033,0.163,0,1,36.974,29.000,3,1.105,0.000,0,3.820,26.952,0.000,0.165,0.156
"(1265, 1260, '0')",0.045,14.913,14.783,4.492,0.002,0.279,0,0,36.974,29.000,1,0.161,0.000,0,6.066,14.657,0.000,0.304,0.088
"(574, 1260, '0')",0.180,27.962,27.632,4.549,0.033,0.163,0,1,36.974,29.000,3,1.105,0.000,0,3.820,26.952,0.000,0.165,0.000
"(1293, 1510, '0')",0.024,26.719,26.564,4.260,0.001,0.169,0,0,64.773,40.400,2,0.140,0.000,0,3.127,25.127,0.000,0.160,0.000
"(1293, 1296, '0')",0.024,26.719,26.564,4.260,0.001,0.169,0,0,30.907,26.700,2,0.140,0.000,0,3.127,25.127,0.000,0.160,0.056
"(610, 1296, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,30.907,26.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1293, 873, '0')",0.023,24.855,26.712,4.690,0.001,0.164,0,0,64.773,40.400,2,0.142,0.000,0,3.205,24.745,0.000,0.176,0.404
"(1293, 1291, '0')",0.046,26.098,26.784,4.771,0.002,0.160,0,2,46.667,34.100,2,0.289,0.000,0,3.932,25.075,0.000,0.178,0.302
"(1263, 812, '0')",0.180,27.962,27.632,4.549,0.033,0.163,0,1,36.974,29.000,3,1.105,0.000,0,3.820,26.952,0.000,0.165,0.304
"(1263, 1486, '0')",0.045,14.913,14.783,4.492,0.002,0.279,0,0,41.811,35.500,1,0.161,0.000,0,6.066,14.657,0.000,0.304,0.000
"(1304, 1514, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,30.907,26.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1264, 1265, '0')",0.182,26.098,26.654,4.082,0.033,0.160,0,0,36.974,29.000,3,1.142,0.000,0,3.412,25.230,0.000,0.153,0.179
"(1324, 1520, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,45.536,33.100,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1324, 1314, '0')",0.134,29.826,29.832,3.940,0.018,0.133,0,2,45.536,33.100,5,1.008,0.000,0,3.541,28.421,0.000,0.132,0.058
"(1310, 1314, '0')",0.134,29.826,29.832,3.940,0.018,0.133,0,2,45.536,33.100,5,1.008,0.000,0,3.541,28.421,0.000,0.132,0.099
"(1315, 1314, '0')",0.150,28.583,28.441,4.242,0.022,0.141,0,2,45.536,33.100,5,1.063,0.000,0,3.637,27.360,0.000,0.149,0.098
"(622, 1314, '0')",0.134,29.826,29.832,3.940,0.018,0.133,0,2,66.344,36.700,5,1.008,0.000,0,3.541,28.421,0.000,0.132,0.000
"(1267, 868, '0')",0.097,29.204,27.806,4.766,0.009,0.174,1,0,30.907,26.700,2,0.556,0.000,0,4.341,27.392,0.000,0.171,0.128
"(1267, 1500, '0')",0.117,26.719,26.020,4.700,0.014,0.196,1,1,54.944,33.800,2,0.596,0.000,0,3.564,25.101,0.000,0.181,0.000
"(1268, 1271, '0')",0.033,26.719,27.891,3.426,0.001,0.123,0,2,46.667,34.100,2,0.268,0.000,0,4.147,25.185,0.000,0.123,0.077
"(1269, 1271, '0')",0.047,26.719,26.564,4.260,0.002,0.164,0,2,46.667,34.100,2,0.286,0.000,0,3.127,25.127,0.000,0.160,0.086
"(1274, 1271, '0')",0.047,26.719,26.564,4.260,0.002,0.164,0,2,46.667,34.100,2,0.286,0.000,0,3.127,25.127,0.000,0.160,0.051
"(576, 1271, '0')",0.047,26.719,26.564,4.260,0.002,0.164,0,2,46.667,34.100,2,0.286,0.000,0,3.127,25.127,0.000,0.160,0.000
"(1270, 865, '0')",0.065,26.719,27.891,3.426,0.004,0.121,0,1,46.667,34.100,2,0.535,0.000,0,4.147,25.185,0.000,0.123,0.273
"(1271, 1274, '0')",0.033,26.719,27.891,3.426,0.001,0.123,0,2,46.667,34.100,2,0.268,0.000,0,4.147,25.185,0.000,0.123,0.051
"(578, 1274, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,30.907,26.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1271, 849, '0')",0.022,26.719,26.564,4.260,0.000,0.162,0,0,46.667,34.100,1,0.137,0.000,0,3.127,25.127,0.000,0.160,0.477
"(1271, 1270, '0')",0.065,26.719,27.891,3.426,0.004,0.121,0,1,46.667,34.100,2,0.535,0.000,0,4.147,25.185,0.000,0.123,0.219
"(1271, 1499, '0')",0.047,26.719,26.564,4.260,0.002,0.164,0,2,46.667,34.100,2,0.286,0.000,0,3.127,25.127,0.000,0.160,0.000
"(1274, 1498, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,30.907,26.700,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1275, 1269, '0')",0.092,26.719,26.564,4.260,0.008,0.162,0,1,46.667,34.100,2,0.567,0.000,0,3.127,25.127,0.000,0.160,0.267
"(1276, 1267, '0')",0.097,29.204,27.806,4.766,0.009,0.174,1,0,30.907,26.700,2,0.556,0.000,0,4.341,27.392,0.000,0.171,0.239
"(582, 1267, '0')",0.117,26.719,26.020,4.700,0.014,0.196,1,1,54.944,33.800,2,0.596,0.000,0,3.564,25.101,0.000,0.181,0.000
"(1276, 1496, '0')",0.117,26.719,26.020,4.700,0.014,0.196,1,1,54.944,33.800,2,0.596,0.000,0,3.564,25.101,0.000,0.181,0.000
"(1390, 1543, '0')",0.000,99999.000,99999.000,0.000,0.000,0.000,0,0,42.205,21.100,0,0.000,0.000,0,0.000,99999.000,0.000,0.000,0.000
"(1390, 1387, '0')",0.041,27.962,28.175,4.265,0.002,0.150,0,2,42.205,21.100,2,0.274,0.000,0,3.128,26.861,0.000,0.151,0.306
"(650, 1387, '0')",0.041,27.962,28.175,4.265,0.002,0.143,0,1,42.205,21.100,2,0.285,0.000,0,3.128,26.861,0.000,0.151,0.000
"(1391, 1387, '0')",0.033,26.098,27.703,3.160,0.001,0.115,0,1,42.205,21.100,2,0.287,0.000,0,2.962,24.584,0.000,0.114,0.319
"(1279, 870, '0')",0.117,26.719,26.020,4.700,0.014,0.196,1,1,30.907,26.700,2,0.596,0.000,0,3.564,25.101,0.000,0.181,0.226
"(1286, 1287, '0')",0.106,26.719,25.534,4.386,0.011,0.177,1,0,30.907,26.700,2,0.598,0.000,0,3.673,24.751,0.000,0.172,0.113
"(1288, 1287, '0')",0.096,29.204,27.806,4.766,0.009,0.174,1,1,30.907,26.700,2,0.549,0.000,0,4.341,27.392,0.000,0.171,0.138
"(607, 1287, '0')",0.106,26.719,25.534,4.386,0.011,0.177,1,0,54.944,33.800,2,0.598,0.000,0,3.673,24.751,0.000,0.172,0.000
"(1286, 879, '0')",0.106,26.719,25.534,4.386,0.011,0.177,1,0,30.907,26.700,2,0.598,0.000,0,3.673,24.751,0.000,0.172,0.142
"(1286, 1506, '0')",0.096,29.204,27.806,4.766,0.009,0.174,1,1,30.907,26.700,2,0.549,0.000,0,4.341,27.392,0.000,0.171,0.000
"(1291, 891, '0')",0.046,26.098,26.784,4.771,0.002,0.160,0,2,46.667,34.100,2,0.289,0.000,0,3.932,25.075,0.000,0.178,0.171
"(1424, 1570, '0')",0.176,21.127,23.670,3.859,0.031,0.156,0,5,37.414,23.400,8,1.130,0.000,0,3.926,20.074,0.000,0.163,0.000
