link_type,alpha,beta,tf,k,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,id,rhoj,lane,ff_speed,length,inrix_id.1,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix,free_flow_speed,tt_sd_adj,speed_sd_length,speed_reliability,tt_avg_adj,median_inc_length,no_incidents,incident,no_bus_stops,bus_stop,no_intersections,intersection,low_inc,high_inc,reliable_tt,unreliable_tt,reliable_speed,unreliable_speed
LWRLK,0.150,4.000,0.178,1800.000,0,,1800.000,0.178,20,170683067.000,[],871,200.000,1,20,0.059,170683067.000,0.691,0.780,0.701,0.135,57.788,0.222,0.108,0.255,0.000,0.025,0.000,0.108,0.000,0.179,0.444,0.000,0.000,0.111,0.062,0.952,0.010,0.025,0.747,0.001,0.008,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.208,1800.000,0,,1800.000,0.208,45,170683067.000,[],873,200.000,1,45,0.156,170683067.000,0.691,0.780,0.701,0.135,57.788,0.222,0.108,0.255,0.000,0.025,0.000,0.108,0.000,0.179,0.444,0.000,0.000,0.000,0.162,0.963,0.025,0.065,0.747,0.003,0.021,1,0,1,0,1,0,1,0,0,1,0,1
DMOLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],874,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],875,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],877,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],878,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],879,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.037,1800.000,0,,1800.000,0.037,40,449873472.000,[],885,200.000,1,40,0.025,449873472.000,0.212,0.193,0.212,0.301,24.233,0.231,0.375,0.328,0.000,0.113,0.013,0.375,0.000,0.179,0.444,0.000,0.000,0.222,0.062,0.403,0.033,0.011,0.915,0.002,0.003,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.369,1800.000,0,,1800.000,0.369,30,169181611.000,[],1033,200.000,1,30,0.185,169181611.000,0.173,0.174,0.146,0.120,14.292,0.084,0.197,0.082,0.000,0.026,0.000,0.197,0.000,0.179,0.444,0.000,0.000,0.222,0.775,0.239,0.218,0.029,0.697,0.015,0.025,1,0,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.097,1800.000,0,,1800.000,0.097,30,1626633126.000,[],1544,200.000,2,30,0.049,1626633126.000,0.561,0.587,0.529,0.169,58.409,0.475,0.309,0.465,0.000,0.054,0.003,0.309,0.000,0.179,0.444,0.000,0.000,0.222,0.050,0.980,0.022,0.044,0.749,0.001,0.007,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.077,1800.000,0,,1800.000,0.077,30,1626690100.000,[],880,200.000,1,30,0.039,1626690100.000,0.589,0.606,0.598,0.227,55.302,0.436,0.250,0.662,0.000,0.085,0.008,0.250,0.000,0.179,0.444,0.000,0.000,0.444,0.042,0.929,0.015,0.032,0.822,0.001,0.005,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.141,1800.000,0,,1800.000,0.141,30,400074037.000,[],1042,200.000,1,30,0.070,400074037.000,0.252,0.385,0.229,0.098,31.069,0.509,0.766,0.754,0.000,0.074,0.005,0.766,0.000,0.179,0.444,0.000,0.000,0.333,0.136,0.515,0.148,0.067,0.493,0.004,0.010,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.053,1800.000,0,,1800.000,0.053,30,441662935.000,[],881,200.000,1,30,0.026,441662935.000,0.293,0.266,0.296,0.188,24.855,0.149,0.172,0.267,0.000,0.039,0.003,0.172,0.000,0.179,0.444,0.000,0.000,0.333,0.064,0.406,0.016,0.007,0.926,0.001,0.004,1,0,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.214,1800.000,0,,1800.000,0.214,30,,[],1043,200.000,1,30,0.107,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.444,0.000,0.000,0.333,0.214,0.500,0.000,0.000,0.000,0.101,0.015,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.075,1800.000,0,,1800.000,0.075,30,441662935.000,[],1049,200.000,1,30,0.037,441662935.000,0.293,0.266,0.296,0.188,24.855,0.149,0.172,0.267,0.000,0.039,0.003,0.172,0.000,0.179,0.444,0.000,0.000,0.333,0.090,0.411,0.022,0.010,0.926,0.002,0.005,1,0,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.099,1800.000,0,,1800.000,0.099,30,441662936.000,[],1545,200.000,2,30,0.049,441662936.000,0.212,0.193,0.212,0.269,24.233,0.231,0.375,0.328,0.000,0.100,0.011,0.375,0.000,0.179,0.444,0.000,0.000,0.333,0.122,0.402,0.065,0.021,0.915,0.003,0.007,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.061,1800.000,0,,1800.000,0.061,25,1626690077.000,[],882,200.000,1,25,0.026,1626690077.000,0.735,0.752,0.741,0.215,62.758,0.308,0.142,0.370,0.000,0.041,0.003,0.142,0.000,0.179,0.444,0.000,0.000,0.000,0.024,1.083,0.005,0.015,0.819,0.001,0.004,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.143,1800.000,0,,1800.000,0.143,20,1626690077.000,[],1036,200.000,1,20,0.048,1626690077.000,0.735,0.752,0.741,0.215,62.758,0.308,0.142,0.370,0.000,0.041,0.003,0.142,0.000,0.179,0.444,0.000,0.000,0.333,0.045,1.067,0.009,0.028,0.819,0.001,0.007,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.138,1800.000,0,,1800.000,0.138,15,1626690077.000,[],1048,200.000,1,15,0.035,1626690077.000,0.735,0.752,0.741,0.215,62.758,0.308,0.142,0.370,0.000,0.041,0.003,0.142,0.000,0.179,0.444,0.000,0.000,0.000,0.033,1.061,0.007,0.020,0.819,0.001,0.005,1,0,1,0,1,0,1,0,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],883,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],884,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.265,1800.000,0,,1800.000,0.265,30,449873473.000,[],886,200.000,1,30,0.132,449873473.000,0.293,0.266,0.296,0.211,24.855,0.149,0.172,0.267,0.000,0.043,0.003,0.172,0.000,0.179,0.444,0.000,0.000,0.111,0.320,0.413,0.079,0.037,0.926,0.006,0.018,1,0,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.141,1800.000,0,,1800.000,0.141,30,449873471.000,[],1046,200.000,1,30,0.070,449873471.000,0.212,0.193,0.212,0.034,24.233,0.231,0.375,0.328,0.000,0.015,0.000,0.375,0.000,0.179,0.444,0.000,0.000,0.333,0.175,0.400,0.094,0.031,0.915,0.005,0.010,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.178,1800.000,0,,1800.000,0.178,35,1626633126.000,[],887,200.000,1,35,0.104,1626633126.000,0.561,0.587,0.529,0.169,58.409,0.475,0.309,0.465,0.000,0.054,0.003,0.309,0.000,0.179,0.444,0.000,0.000,0.000,0.107,0.972,0.047,0.094,0.749,0.003,0.014,1,0,1,0,1,0,1,0,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],888,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.253,1800.000,0,,1800.000,0.253,25,1626633126.000,[],889,200.000,1,25,0.105,1626633126.000,0.561,0.587,0.529,0.169,58.409,0.475,0.309,0.465,0.000,0.054,0.003,0.309,0.000,0.179,0.444,0.000,0.000,0.000,0.108,0.972,0.048,0.094,0.749,0.003,0.014,1,0,1,0,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],890,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.195,1800.000,0,,1800.000,0.195,30,441662935.000,[],1546,200.000,1,30,0.098,441662935.000,0.293,0.266,0.296,0.188,24.855,0.149,0.172,0.267,0.000,0.039,0.003,0.172,0.000,0.179,0.444,0.000,0.000,0.111,0.235,0.417,0.058,0.028,0.926,0.005,0.013,1,0,1,0,0,1,1,0,0,1,1,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],891,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],892,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],893,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.195,1800.000,0,,1800.000,0.195,30,441662936.000,[],894,200.000,1,30,0.098,441662936.000,0.212,0.193,0.212,0.269,24.233,0.231,0.375,0.328,0.000,0.100,0.011,0.375,0.000,0.179,0.444,0.000,0.000,0.111,0.242,0.405,0.129,0.043,0.915,0.007,0.013,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.099,1800.000,0,,1800.000,0.099,30,441662935.000,[],1039,200.000,1,30,0.049,441662935.000,0.293,0.266,0.296,0.188,24.855,0.149,0.172,0.267,0.000,0.039,0.003,0.172,0.000,0.179,0.444,0.000,0.000,0.333,0.119,0.412,0.029,0.014,0.926,0.002,0.007,1,0,1,0,0,1,1,0,0,1,1,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4384,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],895,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],896,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],898,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.238,1800.000,0,,1800.000,0.238,30,,[],899,200.000,1,30,0.119,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.444,0.000,0.000,0.778,0.238,0.500,0.000,0.000,0.000,0.113,0.016,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.237,1800.000,0,,1800.000,0.237,30,,[],2752,200.000,1,30,0.118,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.444,0.000,0.000,0.222,0.237,0.498,0.000,0.000,0.000,0.112,0.016,1,0,1,0,0,1,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4377,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],901,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],3010,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],904,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.088,1800.000,0,,1800.000,0.088,30,1626677727.000,[],905,200.000,2,30,0.044,1626677727.000,0.503,0.468,0.457,0.181,50.952,0.401,0.302,0.125,0.000,0.064,0.005,0.302,0.000,0.180,0.447,0.000,0.000,0.111,0.052,0.846,0.022,0.033,0.812,0.001,0.006,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.105,1800.000,0,,1800.000,0.105,30,400074463.000,[],908,200.000,2,30,0.052,400074463.000,0.262,0.239,0.180,0.092,34.797,0.445,0.849,0.299,0.000,0.072,0.005,0.849,0.000,0.235,0.392,0.000,0.000,0.111,0.090,0.578,0.109,0.044,0.628,0.003,0.009,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.154,1800.000,0,,1800.000,0.154,30,400074463.000,[],944,200.000,2,30,0.077,400074463.000,0.262,0.239,0.180,0.092,34.797,0.445,0.849,0.299,0.000,0.072,0.005,0.849,0.000,0.235,0.392,0.000,0.000,0.111,0.133,0.579,0.161,0.065,0.628,0.004,0.014,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.048,1800.000,0,,1800.000,0.048,35,1626664796.000,[],948,200.000,2,35,0.028,1626664796.000,0.386,0.385,0.350,0.188,34.175,0.203,0.199,0.163,0.000,0.043,0.003,0.199,0.000,0.235,0.392,0.000,0.000,0.111,0.049,0.571,0.014,0.011,0.755,0.001,0.005,1,0,1,0,0,1,0,1,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],906,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],907,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.074,1800.000,0,,1800.000,0.074,35,1626677778.000,[],909,200.000,2,35,0.043,1626677778.000,0.559,0.633,0.538,0.204,50.952,0.481,0.307,0.876,0.000,0.097,0.011,0.307,0.000,0.180,0.447,0.000,0.000,0.111,0.051,0.843,0.022,0.039,0.706,0.001,0.006,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.105,1800.000,0,,1800.000,0.105,30,1626677743.000,[],920,200.000,2,30,0.052,1626677743.000,0.272,0.248,0.229,0.061,31.069,0.311,0.467,0.199,0.000,0.029,0.000,0.467,0.000,0.235,0.392,0.000,0.000,0.111,0.101,0.515,0.067,0.031,0.768,0.003,0.009,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.071,1800.000,0,,1800.000,0.071,30,1626688718.000,[],929,200.000,2,30,0.036,1626688718.000,0.289,0.294,0.250,0.124,33.554,0.426,0.584,0.669,0.000,0.087,0.008,0.584,0.000,0.180,0.447,0.000,0.000,0.111,0.064,0.562,0.053,0.029,0.709,0.002,0.005,1,0,1,0,0,1,1,0,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],910,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],911,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],912,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],913,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],914,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],915,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],916,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.100,2400.000,1,3334.000,2400.000,0.100,65,1626774386.000,[601526],917,200.000,3,65,0.108,1626774386.000,0.970,0.945,0.953,0.279,72.700,0.125,0.044,0.256,0.000,0.021,0.000,0.044,0.000,0.180,0.447,0.700,0.000,0.222,0.089,1.213,0.006,0.025,0.838,0.002,0.015,0,1,1,0,0,1,1,0,0,1,1,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],918,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],919,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.050,1800.000,0,,1800.000,0.050,35,1626688601.000,[],921,200.000,2,35,0.029,1626688601.000,0.228,0.248,0.192,0.330,29.826,0.246,0.439,0.274,0.000,0.154,0.024,0.439,0.000,0.235,0.392,0.000,0.250,0.222,0.058,0.500,0.036,0.013,0.646,0.002,0.005,1,0,0,1,0,1,0,1,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],922,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],923,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],924,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],925,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.103,1800.000,0,,1800.000,0.103,30,1626688683.000,[],926,200.000,2,30,0.051,1626688683.000,0.360,0.394,0.399,0.213,36.661,0.319,0.275,0.302,0.000,0.093,0.008,0.275,0.000,0.437,0.633,0.000,0.000,0.222,0.084,0.607,0.033,0.031,0.840,0.002,0.017,1,0,1,0,0,1,0,1,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],927,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.202,1800.000,0,,1800.000,0.202,20,,[],928,200.000,2,20,0.067,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.447,0.000,0.000,0.000,0.202,0.332,0.000,0.000,0.000,0.096,0.009,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.086,1800.000,0,,1800.000,0.086,30,1626678359.000,[],930,200.000,1,30,0.043,1626678359.000,0.233,0.239,0.240,0.237,17.398,0.050,0.071,0.078,0.000,0.023,0.000,0.071,0.000,0.437,0.633,0.000,0.000,0.333,0.148,0.291,0.015,0.004,0.837,0.003,0.014,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.161,1800.000,0,,1800.000,0.161,30,1626678372.000,[],2675,200.000,1,30,0.081,1626678372.000,0.214,0.239,0.189,0.268,31.690,0.265,0.481,0.210,0.000,0.119,0.013,0.481,0.000,0.437,0.633,0.000,0.000,0.000,0.152,0.533,0.104,0.041,0.660,0.005,0.027,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.126,1800.000,0,,1800.000,0.126,30,449890208.000,[],931,200.000,2,30,0.063,449890208.000,0.234,0.239,0.205,0.595,24.233,0.174,0.291,0.178,0.000,0.178,0.032,0.291,0.000,0.437,0.633,0.000,0.000,0.333,0.155,0.406,0.064,0.021,0.716,0.004,0.021,1,0,1,0,0,1,0,1,0,1,0,1
