link_key,speed_hist_avg,inrix_id,tt_sd,bus_stops,speed_ref_sd,intersections,median_age,speed_avg,tt_avg,road_closures,tt_sd_adj,tt_var,speed_sd,incidents,tt_cv,speed_ref_avg,median_inc,pems_ids,speed_hist_sd,speed_max,speed_cv
"(964, 978, '0')",19.884,1626761608.000,0.175,0,0.000,0,25.600,15.120,0.814,0.000,0,0.031,3.528,0,0.215,21.748,42.628,[],1.026,23.612,0.233
"(981, 978, '0')",0.000,,0.000,0,0.000,0,25.600,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,42.628,[],0.000,0.000,0.000
"(476, 957, '0')",15.275,449891867.000,0.249,0,0.000,1,46.800,22.421,0.743,0.000,0,0.062,5.820,0,0.335,21.127,15.738,[],0.815,31.069,0.260
"(978, 957, '0')",19.884,1626761608.000,0.175,0,0.000,0,46.800,15.120,0.814,0.000,0,0.031,3.528,0,0.215,21.748,15.738,[],1.026,23.612,0.233
"(481, 1406, '0')",20.453,441671219.000,0.027,1,0.000,0,36.500,23.767,0.167,0.000,0,0.001,3.767,0,0.162,26.098,42.500,[],0.857,32.311,0.158
"(1408, 1406, '0')",24.492,441671226.000,0.024,0,0.000,0,36.500,30.654,0.119,0.000,0,0.001,5.629,0,0.197,24.855,42.500,[],0.972,39.146,0.184
"(481, 1413, '0')",24.492,441671206.000,0.040,0,0.000,0,24.500,32.104,0.168,0.000,0,0.002,5.579,0,0.239,24.855,17.434,[],0.972,39.146,0.174
"(1410, 1413, '0')",18.538,441671201.000,0.019,1,0.000,0,24.500,29.308,0.071,0.000,0,0.000,6.058,0,0.266,24.233,17.434,[],2.214,37.282,0.207
"(481, 1024, '0')",20.764,441671221.000,0.108,1,0.000,0,24.500,24.596,0.351,0.000,0,0.012,6.177,0,0.309,24.855,17.434,[],1.138,35.418,0.251
"(1023, 1024, '0')",20.971,441671232.000,0.043,1,0.000,0,24.500,31.276,0.223,0.000,0,0.002,4.845,0,0.195,26.098,17.434,[],0.538,37.904,0.155
"(484, 253, '0')",62.189,1626766986.000,0.012,0,0.000,0,36.500,66.021,0.233,0.000,0,0.000,2.729,0,0.049,64.001,42.500,[],0.815,68.351,0.041
"(489, 253, '0')",32.570,1626666463.000,0.160,0,0.000,0,36.500,27.185,0.476,0.000,0,0.026,8.471,1,0.337,26.719,42.500,"[601214, 602214]",2.008,41.010,0.312
"(489, 488, '0')",50.072,429471476.000,0.010,0,0.000,0,36.500,51.056,0.090,0.000,0,0.000,3.318,0,0.116,50.952,42.500,"[601214, 602214]",0.673,57.166,0.065
"(257, 929, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(928, 929, '0')",21.541,1626619658.000,0.178,1,0.000,2,36.700,25.942,1.173,0.000,0,0.032,4.590,4,0.152,26.098,66.344,[],1.165,37.282,0.177
"(495, 1354, '0')",20.350,441679036.000,0.083,1,0.000,4,33.600,25.373,0.237,0.000,0,0.007,7.313,1,0.350,26.098,41.694,[],1.246,35.418,0.288
"(1351, 1354, '0')",18.382,441679041.000,0.062,1,0.000,3,33.600,30.603,0.299,0.000,0,0.004,5.763,0,0.207,22.991,41.694,[],1.578,37.282,0.188
"(495, 1368, '0')",22.628,441679034.000,0.127,1,0.000,2,33.600,22.059,0.375,0.000,0,0.016,5.716,1,0.340,27.962,41.694,[],1.462,29.204,0.259
"(1371, 1368, '0')",20.350,441679035.000,0.157,0,0.000,3,29.600,19.470,0.438,0.000,0,0.025,6.694,0,0.358,26.098,45.663,[],1.246,31.069,0.344
"(495, 224, '0')",16.829,449891981.000,0.202,1,0.000,2,33.600,26.615,0.603,0.000,0,0.041,5.638,1,0.334,21.748,41.694,[],0.771,33.554,0.212
"(941, 224, '0')",24.130,449891984.000,0.091,4,0.000,4,30.700,26.719,0.498,0.000,0,0.008,5.299,0,0.183,29.826,41.563,[],2.261,37.904,0.198
"(504, 503, '0')",25.942,1626763468.000,0.088,0,0.000,0,33.600,23.871,0.321,0.000,0,0.008,5.765,0,0.273,31.069,41.694,[],3.776,32.933,0.242
"(508, 1325, '0')",23.975,449891905.000,0.062,2,0.000,1,36.700,24.596,1.196,0.000,0,0.004,1.227,0,0.052,32.933,66.344,[],0.771,26.098,0.050
"(509, 1325, '0')",22.007,449891912.000,0.059,1,0.000,1,36.700,35.263,0.840,0.000,0,0.003,2.296,0,0.070,29.826,66.344,[],0.619,39.146,0.065
"(509, 1326, '0')",20.350,449891910.000,0.085,0,0.000,1,33.100,30.395,0.981,0.000,0,0.007,2.734,0,0.087,29.204,45.536,[],1.740,35.418,0.090
"(509, 1620, '0')",21.644,1626704127.000,0.067,1,0.000,1,33.100,19.832,0.499,0.000,0,0.005,2.362,0,0.135,31.690,45.536,[],0.693,22.369,0.119
"(509, 888, '0')",15.534,449891914.000,0.164,1,0.000,1,26.700,23.301,0.663,0.000,0,0.027,6.051,0,0.247,26.098,30.907,[],0.795,37.282,0.260
"(611, 888, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(528, 527, '0')",62.189,1626686650.000,0.008,0,0.000,0,26.700,67.885,0.253,0.000,0,0.000,1.274,6,0.031,65.865,30.907,[],0.815,70.215,0.019
"(528, 155, '0')",62.189,1626686650.000,0.008,0,0.000,0,26.700,67.885,0.253,0.000,0,0.000,1.274,0,0.031,65.865,30.907,[],0.815,70.215,0.019
"(539, 41, '0')",26.771,1626691238.000,0.315,0,0.000,1,29.000,21.644,0.649,0.000,0,0.099,7.299,0,0.484,31.690,36.974,"[601417, 602417]",3.398,29.826,0.337
"(539, 222, '0')",25.735,1626617701.000,0.062,0,0.000,1,29.000,10.926,0.527,0.000,0,0.004,1.198,0,0.117,24.233,36.974,[],1.600,13.049,0.110
"(546, 545, '0')",18.020,1626747729.000,0.785,0,0.000,0,26.700,13.981,1.136,0.000,0,0.616,5.342,0,0.691,19.263,30.907,[],2.169,19.884,0.382
"(546, 259, '0')",18.020,1626747729.000,0.785,0,0.000,0,26.700,13.981,1.136,0.000,0,0.616,5.342,9,0.691,19.263,30.907,[],2.169,19.884,0.382
"(547, 217, '0')",61.412,1626737570.000,0.008,0,0.000,0,26.700,65.555,0.479,0.000,0,0.000,1.229,0,0.017,65.244,30.907,[],0.787,67.729,0.019
"(554, 542, '0')",61.412,1626686669.000,0.010,0,0.000,0,29.000,66.849,0.343,0.000,0,0.000,1.388,0,0.029,65.244,36.974,[],0.640,69.594,0.021
"(556, 554, '0')",61.412,1626686669.000,0.010,0,0.000,0,29.000,66.849,0.343,0.000,0,0.000,1.388,1,0.029,65.244,36.974,[],0.640,69.594,0.021
"(556, 152, '0')",61.412,1626686669.000,0.010,0,0.000,0,29.000,66.849,0.343,0.000,0,0.000,1.388,2,0.029,65.244,36.974,[],0.640,69.594,0.021
"(559, 227, '0')",21.230,441458238.000,0.214,1,0.000,3,34.400,14.084,0.840,0.000,0,0.046,3.897,0,0.255,27.962,66.653,[],1.813,22.369,0.277
"(702, 227, '0')",20.039,441679178.000,0.083,1,0.000,3,34.400,19.987,0.716,0.000,0,0.007,2.397,0,0.116,34.175,66.653,[],1.799,24.855,0.120
"(704, 227, '0')",11.806,1626729701.000,0.022,1,0.000,3,34.400,8.026,0.113,0.000,0,0.000,1.337,0,0.197,18.020,66.653,[],0.918,9.942,0.167
"(705, 227, '0')",19.055,171101451.000,0.008,1,0.000,3,34.400,10.719,0.478,0.000,0,0.000,0.386,0,0.017,24.233,66.653,[],1.224,11.185,0.036
"(568, 770, '0')",15.327,1626721540.000,0.145,1,0.000,1,28.700,20.091,1.177,0.000,0,0.021,2.518,0,0.123,24.855,39.191,[],1.003,25.476,0.125
"(774, 770, '0')",15.949,449891952.000,0.155,2,0.000,1,28.700,17.761,0.814,0.000,0,0.024,3.314,0,0.191,22.991,39.191,[],0.809,22.369,0.187
"(783, 770, '0')",0.000,429471885.000,0.000,0,0.000,1,28.700,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,39.191,[],0.000,0.000,0.000
"(787, 770, '0')",0.000,170696236.000,0.000,0,0.000,1,28.700,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,39.191,[],0.000,0.000,0.000
"(583, 585, '0')",60.894,1626688714.000,0.010,0,0.000,1,28.300,67.781,0.258,0.000,0,0.000,1.622,4,0.040,60.894,41.544,[],0.000,70.215,0.024
"(584, 588, '0')",60.273,1626717487.000,0.003,0,0.000,0,37.600,67.212,0.171,0.000,0,0.000,1.471,0,0.017,60.894,27.188,"[629953, 639953]",0.000,70.215,0.022
"(585, 591, '0')",60.894,1626711691.000,0.006,0,0.000,0,28.300,67.056,0.202,0.000,0,0.000,1.767,0,0.029,60.894,41.544,[],0.000,69.594,0.026
"(586, 584, '0')",60.273,1626717487.000,0.003,0,0.000,2,28.300,67.212,0.171,0.000,0,0.000,1.471,6,0.017,60.894,41.544,[],0.000,70.215,0.022
"(587, 583, '0')",43.030,1626738139.000,0.360,0,0.000,0,37.600,15.068,1.088,0.000,0,0.130,5.640,12,0.331,29.826,27.188,"[619953, 649953]",0.843,26.719,0.374
"(588, 291, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(292, 587, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(591, 593, '0')",60.894,1626711691.000,0.006,0,0.000,0,28.300,67.056,0.202,0.000,0,0.000,1.767,3,0.029,60.894,41.544,[],0.000,69.594,0.026
"(592, 586, '0')",60.377,1626674622.000,0.010,0,0.000,0,28.300,67.056,0.307,0.000,0,0.000,1.622,1,0.032,60.894,41.544,[],0.242,68.972,0.024
"(593, 595, '0')",60.739,1626674484.000,0.013,0,0.000,1,28.300,65.606,0.422,0.000,0,0.000,1.919,0,0.032,60.894,41.544,[],0.281,69.594,0.029
"(594, 626, '0')",60.273,1626666257.000,0.023,0,0.000,0,28.300,67.471,0.600,0.000,0,0.001,2.478,0,0.038,60.273,41.544,[],0.000,70.215,0.037
"(595, 597, '0')",59.859,1626654364.000,0.011,0,0.000,1,28.900,62.966,0.473,0.000,0,0.000,1.861,17,0.024,60.273,30.543,[],0.612,67.108,0.030
"(596, 594, '0')",60.273,1626666257.000,0.023,0,0.000,0,28.300,67.471,0.600,0.000,0,0.001,2.478,0,0.038,60.273,41.544,[],0.000,70.215,0.037
"(597, 618, '0')",59.859,1626654364.000,0.011,0,0.000,1,28.900,62.966,0.473,0.000,0,0.000,1.861,1,0.024,60.273,30.543,[],0.612,67.108,0.030
"(597, 599, '0')",59.859,1626654364.000,0.011,0,0.000,5,28.900,62.966,0.473,0.000,0,0.000,1.861,5,0.024,60.273,30.543,[],0.612,67.108,0.030
"(598, 596, '0')",60.273,1626666257.000,0.023,0,0.000,2,28.900,67.471,0.600,0.000,0,0.001,2.478,21,0.038,60.273,30.543,[],0.000,70.215,0.037
"(599, 601, '0')",57.373,1626678910.000,0.020,0,0.000,0,28.900,59.445,0.474,0.000,0,0.000,2.614,0,0.043,57.166,30.543,[],0.306,63.380,0.044
"(600, 598, '0')",60.273,1626666257.000,0.023,0,0.000,2,28.900,67.471,0.600,0.000,0,0.001,2.478,2,0.038,60.273,30.543,[],0.000,70.215,0.037
"(621, 598, '0')",60.273,1626666257.000,0.023,0,0.000,1,28.900,67.471,0.600,0.000,0,0.001,2.478,0,0.038,60.273,30.543,[],0.000,70.215,0.037
"(602, 600, '0')",60.273,1626666257.000,0.023,0,0.000,8,28.900,67.471,0.600,0.000,0,0.001,2.478,5,0.038,60.273,30.543,[],0.000,70.215,0.037
"(603, 1194, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(604, 657, '0')",56.959,1626622687.000,0.037,0,0.000,0,28.900,63.742,0.459,0.000,0,0.001,5.161,0,0.081,57.166,30.543,[],0.484,72.700,0.081
"(604, 602, '0')",56.959,1626622687.000,0.037,0,0.000,0,28.900,63.742,0.459,0.000,0,0.001,5.161,0,0.081,57.166,30.543,[],0.484,72.700,0.081
"(626, 592, '0')",60.377,1626674622.000,0.010,0,0.000,0,28.300,67.056,0.307,0.000,0,0.000,1.622,7,0.032,60.894,41.544,[],0.242,68.972,0.024
"(1198, 1619, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(631, 635, '0')",62.241,1626698409.000,0.012,2,0.000,3,45.000,65.710,0.466,0.000,0,0.000,1.301,18,0.027,60.894,23.611,[601202],0.242,67.108,0.020
"(632, 1197, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(633, 637, '0')",62.137,1626616435.000,0.007,0,0.000,0,41.300,66.746,0.269,0.000,0,0.000,1.600,1,0.025,62.137,24.444,[],0.000,70.215,0.024
"(634, 636, '0')",59.082,1626715496.000,0.007,1,0.000,0,41.300,65.399,0.270,0.000,0,0.000,1.570,0,0.027,60.894,24.444,[],1.726,68.351,0.024
"(635, 633, '0')",62.137,1626616435.000,0.007,1,0.000,0,41.300,66.746,0.269,0.000,0,0.000,1.600,0,0.025,62.137,24.444,[],0.000,70.215,0.024
"(636, 632, '0')",59.082,1626715496.000,0.007,2,0.000,3,45.000,65.399,0.270,0.000,0,0.000,1.570,18,0.027,60.894,23.611,[],1.726,68.351,0.024
"(637, 1096, '0')",34.538,1626733937.000,0.038,0,0.000,2,41.300,33.088,0.340,0.000,0,0.001,3.566,7,0.113,37.282,24.444,[],1.462,39.146,0.108
"(637, 639, '0')",62.500,1626733916.000,0.005,0,0.000,3,41.300,67.988,0.223,0.000,0,0.000,1.685,3,0.020,62.137,24.444,"[601204, 602204]",0.320,70.836,0.025
"(638, 634, '0')",60.843,1626637430.000,0.009,0,0.000,0,41.300,67.005,0.235,0.000,0,0.000,1.870,1,0.038,62.137,24.444,"[601203, 602203]",1.138,68.972,0.028
"(1094, 634, '0')",60.843,1626637430.000,0.009,0,0.000,0,41.300,67.005,0.235,0.000,0,0.000,1.870,1,0.038,62.137,24.444,[],1.138,68.972,0.028
"(639, 641, '0')",28.272,1626657602.000,0.049,0,0.000,0,24.600,32.467,0.372,0.000,0,0.002,4.207,16,0.132,34.175,36.042,[],4.075,39.768,0.130
"(1101, 641, '0')",28.272,1626657602.000,0.049,0,0.000,0,24.700,32.467,0.372,0.000,0,0.002,4.207,3,0.132,34.175,29.375,[],4.075,39.768,0.130
"(641, 86, '0')",62.292,1626711619.000,0.007,0,0.000,0,24.700,66.072,0.220,0.000,0,0.000,1.861,0,0.034,62.137,29.375,[601344],0.281,69.594,0.028
"(296, 577, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(297, 662, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(1123, 662, '0')",0.000,,0.000,0,0.000,3,26.400,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,25.132,[],0.000,0.000,0.000
"(647, 294, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(662, 1123, '0')",0.000,,0.000,0,0.000,3,26.400,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,25.132,[],0.000,0.000,0.000
"(1124, 1123, '0')",10.874,441662970.000,0.046,3,0.000,6,26.400,16.000,0.134,0.000,0,0.002,4.792,0,0.341,14.913,25.132,[],1.229,22.991,0.300
"(1131, 1123, '0')",0.000,,0.000,0,0.000,2,26.400,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,25.132,[],0.000,0.000,0.000
"(1149, 1123, '0')",17.709,441662965.000,0.072,0,0.000,1,26.400,15.120,0.527,0.000,0,0.005,1.989,0,0.137,19.884,25.132,[],2.193,18.020,0.132
"(662, 1589, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(665, 433, '0')",0.000,,0.000,0,0.000,1,29.300,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,20.750,[],0.000,0.000,0.000
"(668, 341, '0')",15.275,449890203.000,0.035,0,0.000,1,29.300,16.518,0.207,0.000,0,0.001,2.435,0,0.169,18.020,20.750,[],2.317,21.748,0.147
"(671, 937, '0')",24.492,1626674266.000,0.031,0,0.000,1,21.100,14.602,0.051,0.000,0,0.001,8.343,0,0.613,24.855,42.205,[],0.972,32.933,0.571
"(987, 937, '0')",20.453,441671240.000,0.124,0,0.000,1,36.500,14.809,0.322,0.000,0,0.015,6.644,0,0.384,26.098,42.500,[],0.857,29.204,0.449
"(989, 937, '0')",19.780,1626650341.000,0.179,0,0.000,1,36.500,23.560,1.270,0.000,0,0.032,3.184,0,0.141,26.098,42.500,[],0.693,29.204,0.135
"(990, 937, '0')",18.589,1626626051.000,0.185,1,0.000,2,21.100,22.887,1.319,0.000,0,0.034,3.513,0,0.141,26.098,42.205,[],1.882,31.069,0.154
"(675, 1440, '0')",18.538,441663012.000,0.033,1,0.000,0,39.300,23.767,0.168,0.000,0,0.001,4.045,0,0.194,24.233,24.432,[],2.214,29.826,0.170
"(1443, 1440, '0')",19.729,441663010.000,0.022,1,0.000,0,39.300,24.855,0.157,0.000,0,0.000,3.515,0,0.142,22.991,24.432,[],0.538,29.826,0.141
"(675, 1066, '0')",19.729,441663004.000,0.028,1,0.000,1,39.300,19.677,0.096,0.000,0,0.001,4.772,0,0.290,22.991,24.432,[],0.538,27.340,0.243
"(1104, 1066, '0')",21.489,449873416.000,0.124,1,0.000,1,23.400,25.269,0.612,0.000,0,0.015,4.476,0,0.203,24.855,37.414,[],1.256,31.690,0.177
"(1105, 1066, '0')",22.525,449873417.000,0.102,1,0.000,1,39.300,27.340,0.557,0.000,0,0.010,4.394,0,0.183,24.855,24.432,[],1.128,33.554,0.161
"(1106, 1066, '0')",17.709,441663003.000,0.018,0,0.000,2,39.300,19.366,0.096,0.000,0,0.000,3.031,0,0.186,19.884,24.432,[],2.193,24.855,0.156
"(676, 174, '0')",63.380,1626662686.000,0.010,0,0.000,0,22.400,68.195,0.298,0.000,0,0.000,1.301,1,0.035,65.244,20.153,[601348],0.649,70.215,0.019
"(677, 149, '0')",62.551,1626766899.000,0.014,0,0.000,1,28.700,66.953,0.653,0.000,0,0.000,1.096,0,0.022,65.244,39.191,[601542],0.306,68.972,0.016
"(680, 696, '0')",65.865,1626655841.000,0.010,0,0.000,0,27.200,70.163,0.343,0.000,0,0.000,0.935,1,0.029,65.865,37.414,[],0.000,71.458,0.013
"(681, 680, '0')",35.366,429471484.000,0.018,0,0.000,1,27.200,44.169,0.120,0.000,0,0.000,5.685,0,0.151,47.846,37.414,[],5.504,50.331,0.129
"(682, 685, '0')",0.000,,0.000,0,0.000,0,25.300,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,49.850,[601612],0.000,0.000,0.000
"(683, 684, '0')",53.024,1626630730.000,0.037,0,0.000,1,32.000,51.470,0.396,0.000,0,0.001,4.526,0,0.092,50.952,55.769,[],2.821,55.923,0.088
"(684, 682, '0')",0.000,,0.000,0,0.000,1,25.300,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,49.850,[],0.000,0.000,0.000
"(685, 335, '0')",26.719,1626712040.000,0.203,0,0.000,1,27.600,22.939,0.470,0.000,0,0.041,6.530,0,0.431,27.962,22.098,[],3.652,34.175,0.285
"(687, 695, '0')",0.000,,0.000,0,0.000,0,32.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,55.769,[],0.000,0.000,0.000
"(688, 689, '0')",0.000,,0.000,0,0.000,2,27.200,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,37.414,[],0.000,0.000,0.000
"(689, 338, '0')",0.000,,0.000,0,0.000,2,36.700,0.000,0.000,0.000,0,0.000,0.000,8,0.000,0.000,21.114,"[601228, 602228]",0.000,0.000,0.000
"(690, 691, '0')",0.000,,0.000,0,0.000,1,25.300,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,49.850,[],0.000,0.000,0.000
"(691, 687, '0')",0.000,,0.000,0,0.000,1,32.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,55.769,[],0.000,0.000,0.000
"(692, 690, '0')",0.000,,0.000,0,0.000,0,25.300,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,49.850,[],0.000,0.000,0.000
"(298, 337, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(695, 688, '0')",0.000,,0.000,0,0.000,0,27.200,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,37.414,[],0.000,0.000,0.000
"(696, 683, '0')",53.024,1626630730.000,0.037,0,0.000,1,32.000,51.470,0.396,0.000,0,0.001,4.526,1,0.092,50.952,55.769,[],2.821,55.923,0.088
"(697, 295, '0')",60.377,1626662708.000,0.010,0,0.000,0,26.000,63.173,0.430,0.000,0,0.000,1.744,1,0.024,60.894,21.600,[],0.242,65.865,0.028
"(698, 15, '0')",62.137,1626686499.000,0.010,0,0.000,0,25.900,67.781,0.413,0.000,0,0.000,1.042,2,0.024,62.758,27.250,[],0.000,69.594,0.015
"(704, 707, '0')",19.055,441679176.000,0.089,0,0.000,0,34.400,15.690,0.552,0.000,0,0.008,2.296,0,0.162,24.233,66.653,[],1.224,18.641,0.146
"(705, 1223, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(706, 1193, '0')",20.039,441679178.000,0.083,0,0.000,1,34.400,19.987,0.716,0.000,0,0.007,2.397,0,0.116,34.175,66.653,[],1.799,24.855,0.120
"(706, 715, '0')",24.751,449897468.000,0.134,0,0.000,1,34.400,28.117,0.638,0.000,0,0.018,4.836,0,0.210,31.069,66.653,[],2.440,34.797,0.172
"(855, 715, '0')",23.301,449897473.000,0.251,0,0.000,1,55.700,17.502,1.052,0.000,0,0.063,4.213,0,0.239,26.719,115.893,[],1.257,26.098,0.241
"(706, 710, '0')",21.230,441679179.000,0.073,0,0.000,1,34.400,35.056,0.759,0.000,0,0.005,3.250,0,0.096,27.962,66.653,[],1.813,40.389,0.093
"(709, 105, '0')",20.039,441679175.000,0.031,0,0.000,1,34.400,23.767,0.394,0.000,0,0.001,1.570,0,0.079,34.175,66.653,[],1.799,26.098,0.066
"(710, 719, '0')",21.230,441679179.000,0.073,0,0.000,0,34.400,35.056,0.759,0.000,0,0.005,3.250,0,0.096,27.962,66.653,[],1.813,40.389,0.093
"(711, 703, '0')",21.230,441679177.000,0.119,0,0.000,0,34.700,23.509,0.622,0.000,0,0.014,4.549,0,0.191,27.962,74.402,[],1.813,31.069,0.194
"(306, 729, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(715, 855, '0')",24.751,449897468.000,0.134,0,0.000,1,55.700,28.117,0.638,0.000,0,0.018,4.836,0,0.210,31.069,115.893,[],2.440,34.797,0.172
"(318, 855, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(716, 717, '0')",20.039,441450989.000,0.095,0,0.000,0,34.400,31.690,0.833,0.000,0,0.009,3.341,0,0.114,34.175,66.653,[],1.799,37.282,0.105
"(718, 716, '0')",20.039,441450989.000,0.095,0,0.000,1,34.400,31.690,0.833,0.000,0,0.009,3.341,0,0.114,34.175,66.653,[],1.799,37.282,0.105
"(718, 722, '0')",29.774,1626733827.000,0.017,0,0.000,1,34.400,30.033,0.033,0.000,0,0.000,10.180,0,0.517,37.904,66.653,[],0.493,40.389,0.339
"(820, 722, '0')",20.453,1626722906.000,0.221,0,0.000,2,55.700,22.628,1.334,0.000,0,0.049,3.943,0,0.166,31.069,115.893,[],1.882,29.204,0.174
"(718, 720, '0')",30.810,449897474.000,0.051,0,0.000,1,34.400,34.072,0.731,0.000,0,0.003,2.426,0,0.070,36.661,66.653,[],1.283,38.525,0.071
"(719, 718, '0')",21.230,441679179.000,0.073,0,0.000,1,34.400,35.056,0.759,0.000,0,0.005,3.250,0,0.096,27.962,66.653,[],1.813,40.389,0.093
"(721, 718, '0')",20.039,449888862.000,0.104,0,0.000,1,34.400,32.311,0.777,0.000,0,0.011,3.830,0,0.133,34.175,66.653,[],1.799,37.282,0.119
"(722, 718, '0')",20.453,1626733785.000,0.040,0,0.000,1,34.400,8.337,0.113,0.000,0,0.002,3.173,0,0.352,31.069,66.653,[],1.882,14.913,0.381
"(720, 822, '0')",30.810,449897474.000,0.051,0,0.000,0,34.400,34.072,0.731,0.000,0,0.003,2.426,0,0.070,36.661,66.653,[],1.283,38.525,0.071
"(722, 820, '0')",29.774,1626760080.000,0.062,0,0.000,2,55.700,35.263,0.834,0.000,0,0.004,2.543,0,0.075,37.904,115.893,[],0.493,39.768,0.072
"(315, 820, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(317, 821, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(728, 311, '0')",0.000,0.000,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000
"(733, 734, '0')",19.055,441461377.000,0.092,0,0.000,2,28.700,17.295,0.458,0.000,0,0.008,3.200,0,0.200,24.233,39.191,[],1.224,21.748,0.185
"(734, 735, '0')",19.055,441461377.000,0.092,0,0.000,1,28.700,17.295,0.458,0.000,0,0.008,3.200,0,0.200,24.233,39.191,[],1.224,21.748,0.185
"(740, 735, '0')",16.052,449891963.000,0.168,0,0.000,1,28.700,19.263,0.682,0.000,0,0.028,5.841,0,0.246,28.583,39.191,[],0.872,35.418,0.303
"(746, 735, '0')",17.554,441679170.000,0.145,1,0.000,1,36.900,20.195,0.752,0.000,0,0.021,3.853,0,0.193,25.476,41.681,[],1.030,25.476,0.191
"(748, 735, '0')",20.298,1626627495.000,0.110,1,0.000,1,34.700,26.615,1.126,0.000,0,0.012,2.469,0,0.097,31.690,74.402,[],0.765,29.826,0.093
"(735, 740, '0')",21.644,449897464.000,0.054,0,0.000,1,28.700,26.512,0.469,0.000,0,0.003,2.654,0,0.114,26.719,39.191,[],0.242,29.826,0.100
"(742, 740, '0')",16.052,449891963.000,0.168,0,0.000,1,28.700,19.263,0.682,0.000,0,0.028,5.841,0,0.246,28.583,39.191,[],0.872,35.418,0.303
"(735, 745, '0')",19.055,441679171.000,0.088,1,0.000,1,28.700,23.923,0.631,0.000,0,0.008,3.240,0,0.140,24.233,39.191,[],1.224,29.204,0.135
"(735, 748, '0')",28.013,1626684767.000,0.113,1,0.000,1,34.700,26.046,1.153,0.000,0,0.013,2.656,0,0.098,34.797,74.402,[],2.077,29.826,0.102
