link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_id,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,pems_ids,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,tt_sd_adj,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix
"(1183, 1181, '0')",0,,1800.000,0.481,40,1626742950.000,[],LWRLK,2732,200.000,2,40,0.321,0.150,4.000,0.481,1800.000,[],1626742950.000,30.654,27.962,23.509,0.982,38.525,3.617,0.118,2.607,0.000,0.114,0.013,0.116,0,0.000,21.600,26.000,5.000,1.000,1.198,0.499
"(1447, 1181, '0')",0,,1800.000,0.097,40,1626715869.000,[],LWRLK,3311,200.000,2,40,0.065,0.150,4.000,0.097,1800.000,[],1626715869.000,26.149,27.962,21.593,1.162,31.690,3.539,0.135,1.657,0.000,0.164,0.027,0.141,0,0.000,21.600,26.000,0.000,0.000,2.000,0.122
"(1184, 1573, '0')",0,,inf,0.000,99999,,[],PQULK,2980,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1185, 1585, '0')",0,,inf,0.000,99999,,[],PQULK,4362,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(543, 1190, '0')",0,,inf,0.000,99999,,[],PQULK,2737,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1189, 1190, '0')",0,,1800.000,0.393,30,,[],LWRLK,2742,200.000,1,30,0.196,0.150,4.000,0.393,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,27.250,25.900,0.000,0.000,2.000,0.393
"(544, 1191, '0')",0,,inf,0.000,99999,,[],PQULK,2738,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1189, 1191, '0')",0,,1800.000,0.447,30,,[],LWRLK,2744,200.000,1,30,0.224,0.150,4.000,0.447,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,25.851,33.100,0.000,0.000,2.000,0.447
"(1190, 1590, '0')",0,,inf,0.000,99999,,[],PQULK,4367,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1191, 1591, '0')",0,,inf,0.000,99999,,[],PQULK,4369,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1192, 362, '0')",0,,1800.000,0.051,30,170683067.000,[],LWRLK,2751,200.000,3,30,0.026,0.150,4.000,0.051,1800.000,[],170683067.000,45.360,52.817,45.515,0.206,49.710,2.890,0.064,2.625,0.000,0.016,0.000,0.079,0,0.000,20.750,29.300,0.000,0.000,2.000,0.031
"(1192, 1603, '0')",0,,inf,0.000,99999,,[],PQULK,3011,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1193, 702, '0')",0,,1800.000,0.133,45,441679178.000,[],LWRLK,2756,200.000,3,45,0.099,0.150,4.000,0.133,1800.000,[],441679178.000,30.240,37.282,28.894,0.471,32.933,1.507,0.050,1.076,0.000,0.024,0.001,0.052,0,0.000,66.653,34.400,0.000,0.000,0.000,0.181
"(1196, 1222, '0')",0,,1800.000,0.127,45,1626721540.000,[],LWRLK,2763,200.000,3,45,0.095,0.150,4.000,0.127,1800.000,[],1626721540.000,18.900,27.962,20.143,1.242,21.748,1.227,0.065,0.771,0.000,0.078,0.006,0.063,0,0.000,39.191,28.700,0.000,1.000,1.000,0.263
"(1221, 1222, '0')",0,,1800.000,0.224,25,449891953.000,[],LWRLK,2819,200.000,1,25,0.093,0.150,4.000,0.224,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.265
"(1196, 769, '0')",0,,1800.000,0.240,25,1626721540.000,[],LWRLK,2764,200.000,1,25,0.100,0.150,4.000,0.240,1800.000,[],1626721540.000,18.900,27.962,20.143,1.242,21.748,1.227,0.065,0.771,0.000,0.078,0.006,0.063,0,0.000,39.191,28.700,0.000,0.000,1.000,0.275
"(1211, 769, '0')",0,,1800.000,0.072,25,449891953.000,[],LWRLK,2795,200.000,1,25,0.030,0.150,4.000,0.072,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.085
"(1221, 769, '0')",0,,1800.000,0.119,45,449891953.000,[],LWRLK,2818,200.000,3,45,0.089,0.150,4.000,0.119,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.252
"(549, 1201, '0')",0,,inf,0.000,99999,,[],PQULK,2768,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1200, 1201, '0')",0,,1800.000,0.160,25,449891951.000,[],LWRLK,2771,200.000,1,25,0.067,0.150,4.000,0.160,1800.000,[],449891951.000,18.123,26.098,16.207,0.410,21.748,2.015,0.111,0.493,0.000,0.045,0.002,0.111,0,0.000,24.821,46.000,0.000,0.000,1.000,0.184
"(1200, 794, '0')",0,,1800.000,0.080,45,449891951.000,[],LWRLK,2769,200.000,4,45,0.060,0.150,4.000,0.080,1800.000,[],449891951.000,18.123,26.098,16.207,0.410,21.748,2.015,0.111,0.493,0.000,0.045,0.002,0.111,0,0.000,24.821,46.000,0.000,0.000,1.000,0.165
"(1201, 1347, '0')",0,,inf,0.000,99999,,[],PQULK,4276,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1202, 1207, '0')",0,,1800.000,0.255,25,,[],LWRLK,2775,200.000,1,25,0.106,0.150,4.000,0.255,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,24.821,46.000,0.000,0.000,1.000,0.255
"(550, 1207, '0')",0,,inf,0.000,99999,,[],PQULK,2787,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1202, 804, '0')",0,,1800.000,0.095,45,441679119.000,[],LWRLK,2776,200.000,2,45,0.071,0.150,4.000,0.095,1800.000,[],441679119.000,25.787,29.204,23.560,0.262,29.204,1.556,0.060,1.256,0.000,0.017,0.000,0.067,0,0.000,56.987,30.500,0.000,0.000,1.000,0.147
"(1203, 1204, '0')",0,,1800.000,0.158,45,441679121.000,[],LWRLK,2778,200.000,2,45,0.119,0.150,4.000,0.158,1800.000,[],441679121.000,23.612,27.962,20.919,0.572,27.962,2.514,0.106,0.484,0.000,0.065,0.004,0.113,0,0.000,56.987,30.500,0.000,0.000,0.000,0.255
"(1203, 1209, '0')",0,,1800.000,0.192,25,,[],LWRLK,2781,200.000,1,25,0.080,0.150,4.000,0.192,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,56.987,30.500,0.000,0.000,0.000,0.192
"(552, 1209, '0')",0,,inf,0.000,99999,,[],PQULK,2790,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1204, 803, '0')",0,,1800.000,0.151,45,441679121.000,[],LWRLK,2782,200.000,2,45,0.113,0.150,4.000,0.151,1800.000,[],441679121.000,23.612,27.962,20.919,0.572,27.962,2.514,0.106,0.484,0.000,0.065,0.004,0.113,0,0.000,56.987,30.500,0.000,0.000,0.000,0.243
"(1205, 1210, '0')",0,,1800.000,0.077,45,441679120.000,[],LWRLK,2786,200.000,2,45,0.058,0.150,4.000,0.077,1800.000,[],441679120.000,25.787,29.204,23.560,0.142,29.204,1.556,0.060,1.256,0.000,0.011,0.000,0.080,0,0.000,56.987,30.500,0.000,0.000,0.000,0.119
"(1207, 1376, '0')",0,,inf,0.000,99999,,[],PQULK,4281,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1209, 1383, '0')",0,,inf,0.000,99999,,[],PQULK,4282,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1211, 1213, '0')",0,,1800.000,0.081,20,,[],LWRLK,2796,200.000,1,20,0.027,0.150,4.000,0.081,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,39.191,28.700,0.000,0.000,0.000,0.081
"(553, 1213, '0')",0,,inf,0.000,99999,,[],PQULK,2797,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1213, 1321, '0')",0,,inf,0.000,99999,,[],PQULK,4267,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1214, 1215, '0')",0,,1800.000,0.132,45,449891953.000,[],LWRLK,2800,200.000,3,45,0.099,0.150,4.000,0.132,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.281
"(1216, 1215, '0')",0,,1800.000,0.220,25,1626721540.000,[],LWRLK,2809,200.000,1,25,0.092,0.150,4.000,0.220,1800.000,[],1626721540.000,18.900,27.962,20.143,1.242,21.748,1.227,0.065,0.771,0.000,0.078,0.006,0.063,0,0.000,39.191,28.700,0.000,0.000,1.000,0.253
"(1215, 569, '0')",0,,1800.000,0.081,45,449891953.000,[],LWRLK,2803,200.000,3,45,0.061,0.150,4.000,0.081,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.172
"(1222, 568, '0')",0,,1800.000,0.110,45,1626721540.000,[],LWRLK,2823,200.000,3,45,0.083,0.150,4.000,0.110,1800.000,[],1626721540.000,18.900,27.962,20.143,1.242,21.748,1.227,0.065,0.771,0.000,0.078,0.006,0.063,0,0.000,39.191,28.700,0.000,0.000,1.000,0.228
"(1224, 1226, '0')",0,,1800.000,0.056,25,169008358.000,[],LWRLK,2826,200.000,1,25,0.023,0.150,4.000,0.056,1800.000,[],169008358.000,23.146,26.719,22.991,0.236,26.719,1.985,0.086,0.918,0.000,0.023,0.001,0.096,0,0.000,39.191,28.700,0.000,0.000,0.000,0.052
"(562, 1226, '0')",0,,inf,0.000,99999,,[],PQULK,2829,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1226, 1331, '0')",0,,inf,0.000,99999,,[],PQULK,4273,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1228, 1229, '0')",0,,1800.000,0.114,45,449891944.000,[],LWRLK,2835,200.000,3,45,0.085,0.150,4.000,0.114,1800.000,[],449891944.000,22.680,24.855,18.279,1.306,31.069,3.196,0.141,1.973,0.000,0.158,0.025,0.121,0,0.000,36.974,29.000,0.000,0.000,1.000,0.165
"(1233, 1229, '0')",0,,1800.000,0.196,25,449891945.000,[],LWRLK,2850,200.000,1,25,0.082,0.150,4.000,0.196,1800.000,[],449891945.000,23.509,26.719,22.421,1.249,27.340,1.908,0.081,0.897,0.000,0.102,0.010,0.082,0,0.000,36.974,29.000,0.000,0.000,1.000,0.179
"(1229, 809, '0')",0,,1800.000,0.082,45,449891944.000,[],LWRLK,2841,200.000,3,45,0.062,0.150,4.000,0.082,1800.000,[],449891944.000,22.680,24.855,18.279,1.306,31.069,3.196,0.141,1.973,0.000,0.158,0.025,0.121,0,0.000,36.974,29.000,0.000,0.000,1.000,0.119
"(1231, 1235, '0')",0,,1800.000,0.254,45,449891945.000,[],LWRLK,2844,200.000,3,45,0.191,0.150,4.000,0.254,1800.000,[],449891945.000,23.509,26.719,22.421,1.249,27.340,1.908,0.081,0.897,0.000,0.102,0.010,0.082,0,0.000,36.974,29.000,0.000,0.000,0.000,0.419
"(1235, 1236, '0')",0,,1800.000,0.127,45,449891945.000,[],LWRLK,2854,200.000,3,45,0.095,0.150,4.000,0.127,1800.000,[],449891945.000,23.509,26.719,22.421,1.249,27.340,1.908,0.081,0.897,0.000,0.102,0.010,0.082,0,0.000,36.974,29.000,0.000,0.000,0.000,0.209
"(1238, 1236, '0')",0,,1800.000,0.228,25,449891944.000,[],LWRLK,2864,200.000,1,25,0.095,0.150,4.000,0.228,1800.000,[],449891944.000,22.680,24.855,18.279,1.306,31.069,3.196,0.141,1.973,0.000,0.158,0.025,0.121,0,0.000,36.974,29.000,0.000,1.000,0.000,0.184
"(1235, 1237, '0')",0,,1800.000,0.221,25,449891945.000,[],LWRLK,2855,200.000,1,25,0.092,0.150,4.000,0.221,1800.000,[],449891945.000,23.509,26.719,22.421,1.249,27.340,1.908,0.081,0.897,0.000,0.102,0.010,0.082,0,0.000,36.974,29.000,0.000,0.000,0.000,0.202
"(1238, 1237, '0')",0,,1800.000,0.131,45,449891944.000,[],LWRLK,2863,200.000,3,45,0.098,0.150,4.000,0.131,1800.000,[],449891944.000,22.680,24.855,18.279,1.306,31.069,3.196,0.141,1.973,0.000,0.158,0.025,0.121,0,0.000,36.974,29.000,0.000,1.000,0.000,0.189
"(1236, 810, '0')",0,,1800.000,0.128,45,449891945.000,[],LWRLK,2858,200.000,3,45,0.096,0.150,4.000,0.128,1800.000,[],449891945.000,23.509,26.719,22.421,1.249,27.340,1.908,0.081,0.897,0.000,0.102,0.010,0.082,0,0.000,36.974,29.000,0.000,1.000,0.000,0.210
"(1241, 1400, '0')",0,,inf,0.000,99999,,[],PQULK,4287,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1247, 829, '0')",0,,1800.000,0.143,40,441679110.000,[],LWRLK,2880,200.000,2,40,0.095,0.150,4.000,0.143,1800.000,[],441679110.000,26.305,26.719,21.437,0.568,31.690,2.206,0.084,0.726,0.000,0.048,0.002,0.084,0,0.000,67.240,34.200,0.000,0.000,0.000,0.181
"(1248, 856, '0')",0,,1800.000,0.311,40,441679112.000,[],LWRLK,2884,200.000,2,40,0.207,0.150,4.000,0.311,1800.000,[],441679112.000,25.787,29.204,23.560,0.578,29.204,1.556,0.060,1.256,0.000,0.033,0.001,0.057,0,0.000,67.240,34.200,0.000,0.000,0.000,0.426
"(1248, 1485, '0')",0,,inf,0.000,99999,,[],PQULK,2891,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1250, 857, '0')",0,,1800.000,0.202,40,441679108.000,[],LWRLK,2888,200.000,2,40,0.135,0.150,4.000,0.202,1800.000,[],441679108.000,26.305,26.719,21.437,0.357,31.690,2.206,0.084,0.726,0.000,0.029,0.001,0.080,0,0.000,67.240,34.200,0.000,0.000,0.000,0.255
"(1250, 1491, '0')",0,,inf,0.000,99999,,[],PQULK,4292,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1260, 1487, '0')",0,,inf,0.000,99999,,[],PQULK,2893,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1260, 811, '0')",0,,1800.000,0.358,45,449891943.000,[],LWRLK,2908,200.000,3,45,0.268,0.150,4.000,0.358,1800.000,[],449891943.000,22.939,26.098,19.832,1.318,31.069,3.173,0.138,2.286,0.000,0.151,0.023,0.114,0,0.000,36.974,29.000,0.000,0.000,0.000,0.518
"(1252, 830, '0')",0,,1800.000,0.174,40,441461376.000,[],LWRLK,2894,200.000,2,40,0.116,0.150,4.000,0.174,1800.000,[],441461376.000,23.664,26.719,21.800,0.344,30.447,3.387,0.143,0.415,0.000,0.048,0.002,0.138,0,0.000,67.240,34.200,0.000,0.000,1.000,0.229
"(1259, 1255, '0')",0,,1800.000,0.274,45,441461258.000,[],LWRLK,2906,200.000,2,45,0.206,0.150,4.000,0.274,1800.000,[],441461258.000,25.787,29.204,23.560,0.325,29.204,1.556,0.060,1.256,0.000,0.019,0.000,0.059,0,0.000,61.250,50.900,0.000,0.000,2.000,0.423
"(1287, 1505, '0')",0,,inf,0.000,99999,,[],PQULK,2911,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1287, 878, '0')",0,,1800.000,0.104,40,449891939.000,[],LWRLK,2969,200.000,3,40,0.070,0.150,4.000,0.104,1800.000,[],449891939.000,22.214,29.204,20.557,0.672,24.233,1.328,0.060,1.337,0.000,0.040,0.002,0.059,0,0.000,30.907,26.700,0.000,0.000,0.000,0.172
"(1261, 1263, '0')",0,,1800.000,0.087,45,449891946.000,[],LWRLK,2912,200.000,3,45,0.065,0.150,4.000,0.087,1800.000,[],449891946.000,22.784,27.962,21.386,1.309,25.476,1.134,0.050,0.857,0.000,0.057,0.003,0.044,0,0.000,36.974,29.000,0.000,0.000,1.000,0.154
"(1265, 1263, '0')",0,,1800.000,0.157,25,170989565.000,[],LWRLK,2923,200.000,1,25,0.065,0.150,4.000,0.157,1800.000,[],170989565.000,14.861,14.913,14.343,0.152,21.127,2.956,0.199,2.240,0.000,0.029,0.001,0.190,0,0.000,36.974,29.000,0.000,0.000,1.000,0.185
"(575, 1263, '0')",0,,inf,0.000,99999,,[],PQULK,4311,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1261, 1260, '0')",0,,1800.000,0.156,25,449891946.000,[],LWRLK,2913,200.000,1,25,0.065,0.150,4.000,0.156,1800.000,[],449891946.000,22.784,27.962,21.386,1.309,25.476,1.134,0.050,0.857,0.000,0.057,0.003,0.044,0,0.000,36.974,29.000,0.000,0.000,0.000,0.153
"(1265, 1260, '0')",0,,1800.000,0.088,45,170989565.000,[],LWRLK,2922,200.000,3,45,0.066,0.150,4.000,0.088,1800.000,[],170989565.000,14.861,14.913,14.343,0.152,21.127,2.956,0.199,2.240,0.000,0.029,0.001,0.190,0,0.000,36.974,29.000,0.000,0.000,0.000,0.187
"(574, 1260, '0')",0,,inf,0.000,99999,,[],PQULK,4306,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1293, 1510, '0')",0,,inf,0.000,99999,,[],PQULK,2916,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1293, 1296, '0')",0,,1800.000,0.056,25,441679093.000,[],LWRLK,2981,200.000,1,25,0.023,0.150,4.000,0.056,1800.000,[],441679093.000,23.664,26.719,21.800,0.156,30.447,3.387,0.143,0.415,0.000,0.023,0.001,0.149,0,0.000,30.907,26.700,0.000,0.000,1.000,0.046
"(610, 1296, '0')",0,,inf,0.000,99999,,[],PQULK,4358,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1293, 873, '0')",0,,1800.000,0.404,40,441679091.000,[],LWRLK,2982,200.000,2,40,0.270,0.150,4.000,0.404,1800.000,[],441679091.000,23.664,26.719,21.800,0.162,30.447,3.387,0.143,0.415,0.000,0.022,0.001,0.139,0,0.000,64.773,40.400,0.000,0.000,2.000,0.531
"(1293, 1291, '0')",0,,1800.000,0.302,40,441679094.000,[],LWRLK,2985,200.000,2,40,0.202,0.150,4.000,0.302,1800.000,[],441679094.000,23.716,26.098,21.593,0.323,28.583,3.523,0.149,0.996,0.000,0.045,0.002,0.140,0,0.000,46.667,34.100,0.000,1.000,1.000,0.423
"(1263, 812, '0')",0,,1800.000,0.304,45,449891946.000,[],LWRLK,2917,200.000,3,45,0.228,0.150,4.000,0.304,1800.000,[],449891946.000,22.784,27.962,21.386,1.309,25.476,1.134,0.050,0.857,0.000,0.057,0.003,0.044,0,0.000,36.974,29.000,0.000,0.000,1.000,0.537
"(1263, 1486, '0')",0,,inf,0.000,99999,,[],PQULK,4288,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1304, 1514, '0')",0,,inf,0.000,99999,,[],PQULK,2920,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1264, 1265, '0')",0,,1800.000,0.179,45,449891943.000,[],LWRLK,2921,200.000,3,45,0.135,0.150,4.000,0.179,1800.000,[],449891943.000,22.939,26.098,19.832,1.318,31.069,3.173,0.138,2.286,0.000,0.151,0.023,0.114,0,0.000,36.974,29.000,0.000,0.000,0.000,0.260
"(1324, 1520, '0')",0,,inf,0.000,99999,,[],PQULK,2926,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1324, 1314, '0')",0,,1800.000,0.058,30,,[],LWRLK,3050,200.000,1,30,0.029,0.150,4.000,0.058,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,45.536,33.100,0.000,0.000,1.000,0.058
"(1310, 1314, '0')",0,,1800.000,0.099,40,449891910.000,[],LWRLK,3015,200.000,5,40,0.066,0.150,4.000,0.099,1800.000,[],449891910.000,25.787,29.826,23.146,1.148,28.583,1.644,0.064,1.328,0.000,0.073,0.005,0.063,0,0.000,45.536,33.100,0.000,0.000,1.000,0.139
"(1315, 1314, '0')",0,,1800.000,0.098,40,449891881.000,[],LWRLK,3031,200.000,4,40,0.065,0.150,4.000,0.098,1800.000,[],449891881.000,24.492,28.583,22.991,1.218,26.719,1.438,0.059,0.918,0.000,0.071,0.005,0.059,0,0.000,45.536,33.100,0.000,0.000,1.000,0.147
"(622, 1314, '0')",0,,inf,0.000,99999,,[],PQULK,3037,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1267, 868, '0')",0,,1800.000,0.128,40,449891938.000,[],LWRLK,2927,200.000,3,40,0.086,0.150,4.000,0.128,1800.000,[],449891938.000,22.214,29.204,20.557,0.678,24.233,1.328,0.060,1.337,0.000,0.042,0.002,0.062,0,0.000,30.907,26.700,0.000,0.000,0.000,0.212
"(1267, 1500, '0')",0,,inf,0.000,99999,,[],PQULK,4301,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(1268, 1271, '0')",0,,1800.000,0.077,45,441679100.000,[],LWRLK,2929,200.000,3,45,0.058,0.150,4.000,0.077,1800.000,[],441679100.000,26.305,26.719,21.437,0.284,31.690,2.206,0.084,0.726,0.000,0.025,0.001,0.089,0,0.000,46.667,34.100,0.000,1.000,0.000,0.110
"(1269, 1271, '0')",0,,1800.000,0.086,40,441679101.000,[],LWRLK,2932,200.000,3,40,0.057,0.150,4.000,0.086,1800.000,[],441679101.000,23.664,26.719,21.800,0.318,30.447,3.387,0.143,0.415,0.000,0.043,0.002,0.136,0,0.000,46.667,34.100,0.000,0.000,0.000,0.113
"(1274, 1271, '0')",0,,1800.000,0.051,30,441679101.000,[],LWRLK,2944,200.000,1,30,0.025,0.150,4.000,0.051,1800.000,[],441679101.000,23.664,26.719,21.800,0.318,30.447,3.387,0.143,0.415,0.000,0.043,0.002,0.136,0,0.000,46.667,34.100,0.000,0.000,1.000,0.050
