link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix
"(1594, 1769, '0')",0,,inf,0.000,99999,,[],DMDLK,912,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1593, 1768, '0')",0,,inf,0.000,99999,,[],DMDLK,913,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1592, 1767, '0')",0,,inf,0.000,99999,,[],DMDLK,914,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1591, 1766, '0')",0,,inf,0.000,99999,,[],DMDLK,915,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1590, 1765, '0')",0,,inf,0.000,99999,,[],DMDLK,916,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(385, 203, '0')",1,3769.000,2400.000,0.100,65,1626774386,[601526],LWRLK,917,200.000,3,65,0.108,0.150,4.000,0.100,2400.000,1626774386.000,67.439,62.758,63.501,0.398,71.458,1.775,0.028,2.077,0.000,0.013,0.000,0.028,0.000,20.893,29.500,18,0,2,0.091
"(1589, 1764, '0')",0,,inf,0.000,99999,,[],DMDLK,918,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1588, 1763, '0')",0,,inf,0.000,99999,,[],DMDLK,919,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(386, 396, '0')",0,,1800.000,0.050,35,1626688601,[],LWRLK,921,200.000,2,35,0.029,0.150,4.000,0.050,1800.000,1626688601.000,13.164,16.156,14.724,0.611,32.933,4.584,0.311,2.314,0.000,0.243,0.059,0.311,0.000,27.250,25.900,0,1,2,0.053
"(1587, 1762, '0')",0,,inf,0.000,99999,,[],DMDLK,922,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1586, 1761, '0')",0,,inf,0.000,99999,,[],DMDLK,923,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1585, 1760, '0')",0,,inf,0.000,99999,,[],DMDLK,924,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1584, 1759, '0')",0,,inf,0.000,99999,,[],DMDLK,925,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(388, 391, '0')",0,,1800.000,0.103,30,1626688683,[],LWRLK,926,200.000,2,30,0.051,0.150,4.000,0.103,1800.000,1626688683.000,23.707,25.530,22.633,0.327,32.933,4.578,0.202,5.404,4.639,0.092,0.009,0.202,0.000,50.641,41.800,0,0,2,0.093
"(1583, 1758, '0')",0,,inf,0.000,99999,,[],DMDLK,927,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(389, 392, '0')",0,,1800.000,0.202,20,,[],LWRLK,928,200.000,2,20,0.067,0.150,4.000,0.202,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.893,29.500,0,0,0,0.202
"(390, 429, '0')",0,,1800.000,0.086,30,1626678359,[],LWRLK,930,200.000,1,30,0.043,0.150,4.000,0.086,1800.000,1626678359.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,3,0.086
"(1158, 429, '0')",0,,1800.000,0.161,30,1626678372,[],LWRLK,2675,200.000,1,30,0.081,0.150,4.000,0.161,1800.000,1626678372.000,11.212,14.292,11.624,0.525,21.127,3.215,0.277,3.320,0.000,0.136,0.018,0.277,0.000,50.641,41.800,0,0,0,0.229
"(390, 423, '0')",0,,1800.000,0.126,30,449890208,[],LWRLK,931,200.000,2,30,0.063,0.150,4.000,0.126,1800.000,449890208.000,21.248,17.750,14.413,0.679,32.311,4.839,0.336,1.824,0.515,0.186,0.034,0.336,0.000,50.641,41.800,0,0,3,0.117
"(1159, 423, '0')",0,,1800.000,0.360,30,449890207,[],LWRLK,2677,200.000,2,30,0.180,0.150,4.000,0.360,1800.000,449890207.000,20.607,17.750,13.481,0.712,33.554,5.416,0.402,1.485,0.515,0.208,0.043,0.402,0.000,50.641,41.800,0,1,1,0.322
"(390, 417, '0')",0,,1800.000,0.096,35,1626677765,[],LWRLK,932,200.000,1,35,0.056,0.150,4.000,0.096,1800.000,1626677765.000,33.223,43.037,36.222,0.359,49.710,8.530,0.236,5.949,2.062,0.159,0.025,0.236,0.000,50.641,41.800,0,0,3,0.067
"(390, 388, '0')",0,,1800.000,0.295,30,1626688683,[],LWRLK,933,200.000,2,30,0.148,0.150,4.000,0.295,1800.000,1626688683.000,23.707,25.530,22.633,0.327,32.933,4.578,0.202,5.404,4.639,0.092,0.009,0.202,0.000,50.641,41.800,0,1,3,0.269
"(1582, 1757, '0')",0,,inf,0.000,99999,,[],DMDLK,934,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1581, 1756, '0')",0,,inf,0.000,99999,,[],DMDLK,935,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(391, 389, '0')",0,,1800.000,0.097,30,1626688683,[],LWRLK,936,200.000,3,30,0.048,0.150,4.000,0.097,1800.000,1626688683.000,23.707,25.530,22.633,0.327,32.933,4.578,0.202,5.404,4.639,0.092,0.009,0.202,0.000,20.893,29.500,0,0,4,0.088
"(1580, 1755, '0')",0,,inf,0.000,99999,,[],DMDLK,937,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1579, 1754, '0')",0,,inf,0.000,99999,,[],DMDLK,938,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1578, 1753, '0')",0,,inf,0.000,99999,,[],DMDLK,939,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(393, 101, '0')",0,,1800.000,0.136,45,1626671082,[],LWRLK,940,200.000,1,45,0.102,0.150,4.000,0.136,1800.000,1626671082.000,69.242,63.731,64.163,0.210,73.322,1.811,0.028,2.082,0.515,0.010,0.000,0.028,0.000,20.893,29.500,0,0,0,0.084
"(415, 101, '0')",0,,2400.000,0.183,65,1626671082,[],LWRLK,996,200.000,3,65,0.198,0.150,4.000,0.183,2400.000,1626671082.000,69.242,63.731,64.163,0.210,73.322,1.811,0.028,2.082,0.515,0.010,0.000,0.028,0.000,20.893,29.500,0,0,0,0.162
"(394, 399, '0')",0,,1800.000,0.195,35,1626657866,[],LWRLK,941,200.000,1,35,0.114,0.150,4.000,0.195,1800.000,1626657866.000,43.091,50.547,50.196,0.341,54.059,8.438,0.168,2.273,0.773,0.108,0.012,0.168,0.000,27.250,25.900,0,0,1,0.126
"(394, 400, '0')",0,,1800.000,0.272,30,1626677645,[],LWRLK,942,200.000,2,30,0.136,0.150,4.000,0.272,1800.000,1626677645.000,10.199,15.183,12.704,0.603,26.719,4.567,0.359,1.961,0.515,0.217,0.047,0.359,0.000,25.132,26.400,4,0,5,0.305
"(408, 400, '0')",0,,1800.000,0.435,30,1626742939,[],LWRLK,980,200.000,2,30,0.217,0.150,4.000,0.435,1800.000,1626742939.000,15.338,19.749,15.379,0.972,29.826,5.104,0.332,2.677,0.258,0.290,0.084,0.332,0.000,25.132,26.400,0,0,4,0.437
"(413, 400, '0')",0,,1800.000,0.173,25,429471428,[],LWRLK,991,200.000,4,25,0.072,0.150,4.000,0.173,1800.000,429471428.000,12.833,20.829,15.953,0.429,42.875,6.314,0.396,5.469,1.804,0.183,0.034,0.396,0.000,25.132,26.400,0,0,1,0.101
"(394, 667, '0')",0,,1800.000,0.152,45,1626657866,[],LWRLK,946,200.000,2,45,0.114,0.150,4.000,0.152,1800.000,1626657866.000,43.091,50.547,50.196,0.341,54.059,8.438,0.168,2.273,0.773,0.108,0.012,0.168,0.000,27.250,25.900,0,0,1,0.126
"(1577, 1752, '0')",0,,inf,0.000,99999,,[],DMDLK,943,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1576, 1751, '0')",0,,inf,0.000,99999,,[],DMDLK,945,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(395, 394, '0')",0,,1800.000,0.204,30,1626677823,[],LWRLK,947,200.000,3,30,0.102,0.150,4.000,0.204,1800.000,1626677823.000,17.034,16.291,15.534,0.141,41.632,6.696,0.431,1.713,0.258,0.075,0.006,0.431,0.000,27.250,25.900,0,0,1,0.147
"(398, 394, '0')",0,,1800.000,0.151,30,429471426,[],LWRLK,955,200.000,3,30,0.076,0.150,4.000,0.151,1800.000,429471426.000,9.618,13.319,11.806,0.285,27.962,5.459,0.462,1.967,0.515,0.188,0.036,0.462,0.000,25.132,26.400,4,0,4,0.162
"(1575, 1750, '0')",0,,inf,0.000,99999,,[],DMDLK,949,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1574, 1749, '0')",0,,inf,0.000,99999,,[],DMDLK,950,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(396, 1169, '0')",0,,1800.000,0.161,35,1626688601,[],LWRLK,951,200.000,2,35,0.094,0.150,4.000,0.161,1800.000,1626688601.000,13.164,16.156,14.724,0.611,32.933,4.584,0.311,2.314,0.000,0.243,0.059,0.311,0.000,27.250,25.900,0,0,1,0.171
"(397, 410, '0')",0,,1800.000,0.185,30,1626701509,[],LWRLK,952,200.000,1,30,0.093,0.150,4.000,0.185,1800.000,1626701509.000,44.279,47.224,46.292,0.306,57.166,5.019,0.108,2.710,0.000,0.040,0.002,0.108,0.000,20.750,29.300,0,0,0,0.097
"(1573, 1748, '0')",0,,inf,0.000,99999,,[],DMDLK,953,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1572, 1747, '0')",0,,inf,0.000,99999,,[],DMDLK,954,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(399, 405, '0')",0,,1800.000,0.039,35,1626657866,[],LWRLK,956,200.000,1,35,0.023,0.150,4.000,0.039,1800.000,1626657866.000,43.091,50.547,50.196,0.341,54.059,8.438,0.168,2.273,0.773,0.108,0.012,0.168,0.000,27.250,25.900,1,0,0,0.025
"(667, 405, '0')",0,,1800.000,0.025,55,1626657866,[],LWRLK,1547,200.000,2,55,0.023,0.150,4.000,0.025,1800.000,1626657866.000,43.091,50.547,50.196,0.341,54.059,8.438,0.168,2.273,0.773,0.108,0.012,0.168,0.000,27.250,25.900,1,0,0,0.026
"(1571, 1746, '0')",0,,inf,0.000,99999,,[],DMDLK,957,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(400, 408, '0')",0,,1800.000,0.435,30,1626757893,[],LWRLK,958,200.000,2,30,0.217,0.150,4.000,0.435,1800.000,1626757893.000,15.359,15.183,12.704,0.934,27.962,3.700,0.291,1.961,0.515,0.245,0.060,0.291,0.000,25.132,26.400,0,0,4,0.467
"(1155, 408, '0')",0,,1800.000,0.140,30,1626742939,[],LWRLK,2669,200.000,2,30,0.070,0.150,4.000,0.140,1800.000,1626742939.000,15.338,19.749,15.379,0.972,29.826,5.104,0.332,2.677,0.258,0.290,0.084,0.332,0.000,50.641,41.800,0,0,1,0.141
"(1158, 408, '0')",0,,1800.000,0.161,30,1626678359,[],LWRLK,2674,200.000,1,30,0.081,0.150,4.000,0.161,1800.000,1626678359.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,2,0.161
"(400, 403, '0')",0,,1800.000,0.141,25,429471428,[],LWRLK,959,200.000,2,25,0.059,0.150,4.000,0.141,1800.000,429471428.000,12.833,20.829,15.953,0.429,42.875,6.314,0.396,5.469,1.804,0.183,0.034,0.396,0.000,25.132,26.400,0,0,1,0.082
"(400, 398, '0')",0,,1800.000,0.121,30,429471427,[],LWRLK,960,200.000,2,30,0.060,0.150,4.000,0.121,1800.000,429471427.000,12.535,13.319,11.806,0.474,50.331,5.895,0.499,1.967,0.515,0.187,0.035,0.499,0.000,25.132,26.400,3,0,2,0.072
"(1570, 1745, '0')",0,,inf,0.000,99999,,[],DMDLK,961,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1569, 1744, '0')",0,,inf,0.000,99999,,[],DMDLK,962,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(401, 404, '0')",0,,1800.000,0.142,30,1626677727,[],LWRLK,963,200.000,2,30,0.071,0.150,4.000,0.142,1800.000,1626677727.000,23.247,26.962,25.199,0.407,31.069,5.219,0.207,5.677,3.092,0.123,0.015,0.207,0.000,20.893,29.500,0,0,3,0.137
"(1568, 1743, '0')",0,,inf,0.000,99999,,[],DMDLK,964,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(402, 428, '0')",0,,1800.000,0.077,30,1626688737,[],LWRLK,965,200.000,2,30,0.039,0.150,4.000,0.077,1800.000,1626688737.000,18.709,19.263,17.898,0.251,31.069,4.795,0.268,2.137,0.000,0.086,0.007,0.268,0.000,50.641,41.800,0,0,1,0.075
"(1567, 1742, '0')",0,,inf,0.000,99999,,[],DMDLK,966,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1566, 1741, '0')",0,,inf,0.000,99999,,[],DMDLK,967,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1565, 1740, '0')",0,,inf,0.000,99999,,[],DMDLK,968,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(403, 402, '0')",0,,1800.000,0.077,30,1626688737,[],LWRLK,969,200.000,2,30,0.039,0.150,4.000,0.077,1800.000,1626688737.000,18.709,19.263,17.898,0.251,31.069,4.795,0.268,2.137,0.000,0.086,0.007,0.268,0.000,50.641,41.800,0,0,1,0.074
"(404, 402, '0')",0,,1800.000,0.143,30,1626678240,[],LWRLK,970,200.000,2,30,0.071,0.150,4.000,0.143,1800.000,1626678240.000,16.466,16.291,15.534,0.398,35.418,4.381,0.282,1.713,0.258,0.117,0.014,0.282,0.000,20.893,29.500,0,0,3,0.121
"(1564, 1739, '0')",0,,inf,0.000,99999,,[],DMDLK,971,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1563, 1738, '0')",0,,inf,0.000,99999,,[],DMDLK,972,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1562, 1737, '0')",0,,inf,0.000,99999,,[],DMDLK,973,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(405, 426, '0')",1,2035.000,1800.000,0.136,55,1626657866,"[601212, 602212]",LWRLK,974,200.000,1,55,0.125,0.150,4.000,0.136,1800.000,1626657866.000,43.091,50.547,50.196,0.341,54.059,8.438,0.168,2.273,0.773,0.108,0.012,0.168,0.000,27.250,25.900,1,0,0,0.138
"(235, 1163, '0')",0,,inf,0.000,99999,,[],PQULK,975,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1164, 1163, '0')",0,,1800.000,0.349,40,449890231,[],LWRLK,2689,200.000,2,40,0.232,0.150,4.000,0.349,1800.000,449890231.000,27.631,26.989,24.315,0.991,36.661,4.707,0.194,1.763,0.515,0.207,0.043,0.194,0.000,25.851,33.100,0,2,2,0.380
"(1608, 1783, '0')",0,,inf,0.000,99999,,[],DMDLK,976,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(407, 1160, '0')",0,,1800.000,0.129,35,1626688661,[],LWRLK,977,200.000,3,35,0.076,0.150,4.000,0.129,1800.000,1626688661.000,14.339,18.020,12.171,0.071,32.311,6.676,0.549,2.058,0.000,0.055,0.003,0.549,0.000,27.250,25.900,1,0,1,0.140
"(1164, 1160, '0')",0,,1800.000,0.150,40,449890234,[],LWRLK,2688,200.000,3,40,0.100,0.150,4.000,0.150,1800.000,449890234.000,22.336,24.855,23.788,1.249,34.797,5.102,0.214,1.323,0.000,0.290,0.084,0.214,0.000,25.851,33.100,2,0,1,0.173
"(1166, 1160, '0')",0,,1800.000,0.180,35,449890218,[],LWRLK,2692,200.000,3,35,0.105,0.150,4.000,0.180,1800.000,449890218.000,14.508,18.992,17.682,1.163,26.098,4.219,0.239,1.278,0.515,0.390,0.152,0.239,0.000,25.851,33.100,1,1,1,0.242
"(1168, 1160, '0')",0,,1800.000,0.125,40,449890238,[],LWRLK,2697,200.000,4,40,0.084,0.150,4.000,0.125,1800.000,449890238.000,23.227,24.855,22.504,0.710,34.797,5.942,0.264,2.092,0.000,0.231,0.054,0.264,0.000,25.851,33.100,1,0,1,0.144
"(408, 1155, '0')",0,,1800.000,0.140,30,1626757893,[],LWRLK,978,200.000,2,30,0.070,0.150,4.000,0.140,1800.000,1626757893.000,15.359,15.183,12.704,0.934,27.962,3.700,0.291,1.961,0.515,0.245,0.060,0.291,0.000,50.641,41.800,0,0,1,0.150
"(1153, 1155, '0')",0,,1800.000,0.061,30,1626742939,[],LWRLK,2664,200.000,2,30,0.031,0.150,4.000,0.061,1800.000,1626742939.000,15.338,19.749,15.379,0.972,29.826,5.104,0.332,2.677,0.258,0.290,0.084,0.332,0.000,50.641,41.800,0,0,0,0.062
"(408, 1158, '0')",0,,1800.000,0.161,30,1626678372,[],LWRLK,979,200.000,1,30,0.081,0.150,4.000,0.161,1800.000,1626678372.000,11.212,14.292,11.624,0.525,21.127,3.215,0.277,3.320,0.000,0.136,0.018,0.277,0.000,50.641,41.800,0,0,2,0.229
"(429, 1158, '0')",0,,1800.000,0.161,30,1626678359,[],LWRLK,1025,200.000,1,30,0.081,0.150,4.000,0.161,1800.000,1626678359.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,0.161
"(1560, 1735, '0')",0,,inf,0.000,99999,,[],DMDLK,981,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(409, 1139, '0')",0,,1800.000,0.148,35,449873392,[],LWRLK,982,200.000,2,35,0.086,0.150,4.000,0.148,1800.000,449873392.000,16.574,17.047,16.196,0.885,27.962,3.325,0.205,1.077,0.515,0.217,0.047,0.205,0.000,13.125,28.800,0,0,2,0.185
"(1140, 1139, '0')",0,,1800.000,0.161,35,449873391,[],LWRLK,2637,200.000,2,35,0.094,0.150,4.000,0.161,1800.000,449873391.000,16.257,16.156,14.960,0.890,27.962,3.009,0.201,1.159,0.000,0.161,0.026,0.201,0.000,16.801,22.800,0,0,2,0.202
"(1143, 1139, '0')",0,,1800.000,0.303,25,,[],LWRLK,2642,200.000,1,25,0.126,0.150,4.000,0.303,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,1,4,0.303
"(409, 1143, '0')",0,,1800.000,0.282,20,400417661,[],LWRLK,983,200.000,3,20,0.094,0.150,4.000,0.282,1800.000,400417661.000,8.051,9.942,8.058,0.465,21.127,3.466,0.430,1.732,0.000,0.203,0.041,0.430,0.000,13.125,28.800,0,1,4,0.267
"(1109, 1143, '0')",0,,1800.000,0.397,20,1626613285,[],LWRLK,2564,200.000,3,20,0.132,0.150,4.000,0.397,1800.000,1626613285.000,10.888,13.751,10.424,0.466,16.156,2.317,0.222,2.095,1.031,0.092,0.008,0.222,0.000,13.125,28.800,0,2,9,0.492
"(1139, 1143, '0')",0,,1800.000,0.303,25,,[],LWRLK,2634,200.000,1,25,0.126,0.150,4.000,0.303,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,1,4,0.303
"(409, 1138, '0')",0,,1800.000,0.076,35,449873391,[],LWRLK,984,200.000,2,35,0.044,0.150,4.000,0.076,1800.000,449873391.000,16.257,16.156,14.960,0.890,27.962,3.009,0.201,1.159,0.000,0.161,0.026,0.201,0.000,13.125,28.800,0,0,1,0.095
"(1109, 1138, '0')",0,,1800.000,0.080,35,1626613285,[],LWRLK,2563,200.000,2,35,0.047,0.150,4.000,0.080,1800.000,1626613285.000,10.888,13.751,10.424,0.466,16.156,2.317,0.222,2.095,1.031,0.092,0.008,0.222,0.000,13.125,28.800,0,1,6,0.173
"(1607, 1782, '0')",0,,inf,0.000,99999,,[],DMDLK,986,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(411, 397, '0')",0,,1800.000,0.150,35,1626701509,[],LWRLK,987,200.000,1,35,0.088,0.150,4.000,0.150,1800.000,1626701509.000,44.279,47.224,46.292,0.306,57.166,5.019,0.108,2.710,0.000,0.040,0.002,0.108,0.000,59.740,29.700,0,0,1,0.092
"(1558, 1733, '0')",0,,inf,0.000,99999,,[],DMDLK,988,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(412, 136, '0')",0,,2400.000,0.286,65,1626774386,[],LWRLK,990,200.000,3,65,0.310,0.150,4.000,0.286,2400.000,1626774386.000,67.439,62.758,63.501,0.398,71.458,1.775,0.028,2.077,0.000,0.013,0.000,0.028,0.000,20.893,29.500,1,0,5,0.260
"(414, 198, '0')",0,,2400.000,0.185,65,1626686499,[],LWRLK,993,200.000,4,65,0.200,0.150,4.000,0.185,2400.000,1626686499.000,67.952,63.731,63.576,0.412,72.079,2.267,0.036,2.695,0.515,0.015,0.000,0.036,0.000,20.893,29.500,0,0,0,0.166
"(419, 198, '0')",0,,1800.000,0.089,60,1626677765,[],LWRLK,1006,200.000,1,60,0.089,0.150,4.000,0.089,1800.000,1626677765.000,33.223,43.037,36.222,0.359,49.710,8.530,0.236,5.949,2.062,0.159,0.025,0.236,0.000,20.893,29.500,0,0,0,0.107
"(254, 1159, '0')",0,,inf,0.000,99999,,[],PQULK,1008,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
